,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
3715,0.0472,0.7214,-3.0041,-0.0748,1.4001
3716,0.0472,0.7195,-3.0182,-0.1132,1.3536
3717,0.0478,0.7188,-2.9911,-0.077,1.4016
3718,0.0479,0.7223,-3.0156,-0.0872,1.4061
3719,0.0456,0.7189,-2.98,-0.0499,1.436
3720,0.0449,0.7225,-2.9965,-0.052,1.4287
3721,0.0479,0.7265,-2.9884,-0.0549,1.4461
3722,0.0463,0.7208,-3.0181,-0.0909,1.3699
3723,0.0468,0.7191,-3.0257,-0.1089,1.36
3724,0.0474,0.7185,-3.0189,-0.1011,1.3731
3725,0.0475,0.7231,-3.0076,-0.0726,1.4167
3726,0.0463,0.7225,-3.0071,-0.0728,1.3954
3727,0.0478,0.7215,-3.0004,-0.0793,1.4066
3728,0.0474,0.7213,-3.0037,-0.0936,1.3932
3729,0.0473,0.721,-3.0147,-0.0958,1.3793
3730,0.0457,0.7261,-2.9847,-0.0389,1.4122
3731,0.048,0.7192,-2.9767,-0.0716,1.4219
3732,0.0467,0.7139,-3.0431,-0.1516,1.3129
3733,0.0472,0.7227,-3.0073,-0.0765,1.398
3734,0.0478,0.7231,-2.9894,-0.0685,1.4086
3735,0.0458,0.7188,-2.9624,-0.0319,1.4535
3736,0.0468,0.722,-3.015,-0.0914,1.3672
3737,0.0473,0.722,-2.9852,-0.0622,1.4231
3738,0.0466,0.7196,-3.0075,-0.0834,1.3784
3739,0.0479,0.7249,-3.0045,-0.0656,1.4292
3740,0.0454,0.7255,-2.993,-0.0507,1.4158
3741,0.0478,0.7211,-3.0117,-0.1072,1.3968
3742,0.0475,0.7177,-3.0261,-0.1284,1.3359
3743,0.0472,0.7219,-2.9923,-0.0699,1.4121
3744,0.0479,0.7201,-3.0005,-0.088,1.3851
3745,0.0471,0.7186,-2.9905,-0.0806,1.3785
3746,0.0476,0.723,-3.0038,-0.082,1.399
3747,0.0472,0.7216,-3.0041,-0.075,1.4004
3748,0.0468,0.7204,-3.0147,-0.0906,1.3857
3749,0.0469,0.7193,-3.0117,-0.0859,1.3887
3750,0.0445,0.7203,-3.0034,-0.0722,1.3984
3751,0.047,0.7235,-2.9718,-0.0377,1.4491
3752,0.0467,0.7226,-2.985,-0.0387,1.4276
3753,0.0472,0.718,-3.0252,-0.1202,1.3501
3754,0.0462,0.7218,-2.9995,-0.0731,1.3883
3755,0.047,0.7233,-2.9965,-0.0593,1.4109
3756,0.0466,0.7239,-2.993,-0.0508,1.4237
3757,0.0466,0.7213,-2.9965,-0.0625,1.3971
3758,0.047,0.726,-2.9808,-0.0412,1.4218
3759,0.0468,0.7214,-2.9965,-0.0595,1.4069
3760,0.0473,0.7229,-2.9886,-0.0622,1.4236
3761,0.0459,0.7187,-2.9708,-0.0364,1.469
3762,0.0469,0.7228,-2.9965,-0.0591,1.4097
3763,0.0464,0.7223,-2.9877,-0.0579,1.3686
3764,0.0469,0.7211,-3.0116,-0.0848,1.39
3765,0.0476,0.7231,-3.0009,-0.0684,1.4183
3766,0.0476,0.7205,-3.0116,-0.0974,1.3721
3767,0.0471,0.7203,-3.0041,-0.0887,1.372
3768,0.047,0.7207,-2.9959,-0.0706,1.4068
3769,0.0472,0.7198,-2.9832,-0.0686,1.4025
3770,0.0475,0.7181,-3.0261,-0.1142,1.3669
3771,0.0475,0.7179,-3.0226,-0.114,1.3675
3772,0.0475,0.7211,-3.0003,-0.078,1.3964
3773,0.0467,0.7228,-2.9965,-0.0474,1.4327
3774,0.0473,0.7254,-2.9965,-0.056,1.413
3775,0.0467,0.7218,-2.9887,-0.0603,1.4132
3776,0.0471,0.7246,-2.9852,-0.0484,1.4106
3777,0.0465,0.7202,-3.015,-0.0915,1.3819
3778,0.0467,0.7237,-2.9885,-0.0392,1.4237
3779,0.0473,0.7215,-2.999,-0.0845,1.3968
3780,0.047,0.7209,-2.9931,-0.0739,1.4183
3781,0.0476,0.7221,-2.993,-0.0577,1.4279
3782,0.0472,0.7259,-2.9884,-0.0501,1.3913
3783,0.0464,0.7205,-3.0071,-0.0755,1.3936
3784,0.0463,0.7162,-2.9788,-0.0722,1.407
3785,0.0476,0.7225,-2.993,-0.0717,1.4225
3786,0.0477,0.7207,-3.004,-0.0932,1.3776
3787,0.0474,0.7197,-2.9952,-0.0972,1.3983
3788,0.0481,0.7215,-3.0011,-0.0661,1.4236
3789,0.0471,0.7233,-2.993,-0.0502,1.4315
3790,0.0465,0.7166,-3.0026,-0.0975,1.3681
3791,0.0476,0.7226,-2.9912,-0.065,1.396
3792,0.0458,0.7187,-2.9713,-0.0407,1.4584
3793,0.0468,0.7211,-3.0038,-0.0842,1.4081
3794,0.0458,0.723,-2.9965,-0.0579,1.4182
3795,0.0477,0.7203,-2.9922,-0.087,1.3713
3796,0.0476,0.7201,-3.015,-0.0974,1.3728
3797,0.0473,0.721,-3.0121,-0.0815,1.4106
3798,0.0456,0.7139,-3.0075,-0.1259,1.3284
3799,0.0454,0.7234,-2.993,-0.058,1.4297
3800,0.0453,0.7144,-3.0024,-0.0976,1.3702
3801,0.0473,0.7245,-2.9887,-0.0574,1.4117
3802,0.0466,0.7189,-3.0147,-0.102,1.351
3803,0.0469,0.721,-2.993,-0.0558,1.4188
3804,0.047,0.7188,-3.015,-0.092,1.3776
3805,0.0475,0.7212,-3.0116,-0.0924,1.3893
3806,0.047,0.7214,-3.004,-0.0779,1.392
3807,0.0473,0.7232,-2.9965,-0.0645,1.4104
3808,0.0471,0.7232,-3.0009,-0.0635,1.4234
3809,0.0459,0.7159,-2.9834,-0.0737,1.4041
3810,0.0473,0.7185,-2.9725,-0.0622,1.4125
3811,0.0469,0.7225,-2.9965,-0.0595,1.4074
3812,0.0458,0.7216,-2.9965,-0.0581,1.416
3813,0.0472,0.7237,-2.9728,-0.0398,1.4571
3814,0.0474,0.721,-2.9993,-0.0893,1.3695
3815,0.0466,0.7216,-3.0231,-0.0961,1.3766
3816,0.0472,0.7214,-3.0041,-0.0748,1.4002
3817,0.0478,0.7231,-2.9921,-0.05,1.4207
3818,0.0473,0.7252,-2.993,-0.0556,1.4112
3819,0.0472,0.7208,-3.0195,-0.1038,1.3768
3820,0.0463,0.7208,-3.0071,-0.0722,1.3883
3821,0.0469,0.7226,-3.0199,-0.0918,1.3919
3822,0.0446,0.7224,-2.9959,-0.0512,1.4287
3823,0.0459,0.7234,-3.0075,-0.0662,1.4073
3824,0.0473,0.7232,-2.9965,-0.0619,1.4108
3825,0.0469,0.7192,-2.9887,-0.0635,1.3975
3826,0.0477,0.7221,-3.0043,-0.0733,1.4014
3827,0.0471,0.7203,-3.0153,-0.0997,1.3724
3828,0.0473,0.7206,-3.0037,-0.0894,1.3948
3829,0.0466,0.7242,-2.9808,-0.0442,1.4161
3830,0.0455,0.7198,-2.984,-0.0582,1.4103
3831,0.0463,0.7155,-2.974,-0.0615,1.4187
3832,0.0443,0.7249,-2.9993,-0.0431,1.3925
3833,0.0466,0.7226,-3.004,-0.0658,1.4148
3834,0.0458,0.7215,-2.9884,-0.0615,1.3978
3835,0.0475,0.7162,-3.026,-0.1338,1.3513
3836,0.0449,0.7217,-2.9952,-0.0615,1.3844
3837,0.0466,0.7214,-2.9965,-0.0625,1.4001
3838,0.0471,0.7219,-2.9965,-0.067,1.3937
3839,0.0479,0.7166,-2.9877,-0.0925,1.3903
3840,0.0467,0.7246,-2.9886,-0.043,1.4108
3841,0.046,0.7228,-3.0007,-0.0678,1.4342
3842,0.0473,0.7175,-3.0295,-0.1332,1.3284
3843,0.047,0.7237,-2.9965,-0.0649,1.4291
3844,0.0456,0.7186,-2.9718,-0.0417,1.4311
3845,0.0473,0.7205,-3.0147,-0.0958,1.3789
3846,0.0468,0.7187,-3.007,-0.0831,1.3837
3847,0.0475,0.717,-3.0295,-0.1382,1.347
3848,0.0461,0.7169,-2.9876,-0.0761,1.4011
3849,0.0468,0.7203,-2.9993,-0.0726,1.3877
3850,0.0464,0.7225,-2.9994,-0.0558,1.4023
3851,0.0457,0.7198,-3.0038,-0.0782,1.387
3852,0.0462,0.7221,-2.9892,-0.054,1.438
3853,0.0472,0.7143,-3.0186,-0.1302,1.3359
3854,0.0474,0.7189,-3.0147,-0.1002,1.3636
3855,0.0459,0.7204,-3.0261,-0.094,1.3725
3856,0.047,0.7209,-3.0071,-0.0803,1.3893
3857,0.0471,0.7203,-3.0041,-0.0887,1.3722
3858,0.0473,0.723,-2.9959,-0.0623,1.4076
3859,0.0469,0.7192,-3.0178,-0.1044,1.3575
3860,0.0471,0.7205,-3.0144,-0.0986,1.3708
3861,0.0468,0.7177,-2.9988,-0.0888,1.3808
3862,0.0472,0.7189,-3.0252,-0.1201,1.3495
3863,0.0472,0.721,-3.0007,-0.0748,1.4006
3864,0.0462,0.7214,-2.9965,-0.0544,1.4134
3865,0.0475,0.7244,-2.993,-0.058,1.4195
3866,0.0456,0.7182,-2.98,-0.065,1.4062
3867,0.0466,0.718,-2.974,-0.0604,1.4153
3868,0.0471,0.7241,-2.9852,-0.0568,1.4159
3869,0.0472,0.7228,-3.0041,-0.0748,1.4014
3870,0.0471,0.7199,-3.0144,-0.0987,1.3713
3871,0.0469,0.7225,-3.0104,-0.0854,1.3676
3872,0.0476,0.7249,-2.9922,-0.0552,1.4339
3873,0.048,0.7209,-2.9588,-0.0396,1.4528
3874,0.0474,0.7219,-2.9873,-0.0635,1.4355
3875,0.0461,0.7199,-3.015,-0.0972,1.3384
3876,0.0465,0.7236,-2.9886,-0.043,1.4174
3877,0.047,0.7214,-3.004,-0.0779,1.392
3878,0.0476,0.7223,-3.0038,-0.0791,1.3982
3879,0.0476,0.7196,-3.015,-0.0974,1.3709
3880,0.0474,0.7222,-3.0042,-0.0716,1.4088
3881,0.0468,0.7205,-3.015,-0.085,1.3884
3882,0.0445,0.7184,-3.0185,-0.0882,1.3659
3883,0.0476,0.7222,-3.015,-0.0928,1.3881
3884,0.0477,0.7213,-3.0083,-0.0856,1.3983
3885,0.0473,0.7216,-3.0008,-0.0716,1.4079
3886,0.0478,0.7234,-3.001,-0.0652,1.4291
3887,0.0472,0.723,-2.9805,-0.0504,1.4088
3888,0.0449,0.7179,-2.983,-0.059,1.4011
3889,0.0475,0.7178,-3.0276,-0.1161,1.3661
3890,0.0472,0.7236,-3.0153,-0.0861,1.382
3891,0.0469,0.7207,-3.0037,-0.0797,1.389
3892,0.0466,0.7159,-2.9834,-0.082,1.4032
3893,0.047,0.7214,-3.004,-0.0779,1.392
3894,0.0465,0.719,-3.029,-0.1178,1.3287
3895,0.0464,0.7269,-2.9722,-0.015,1.429
3896,0.0464,0.7204,-2.9993,-0.0671,1.3889
3897,0.0471,0.7228,-2.9958,-0.0623,1.3956
3898,0.0473,0.7204,-3.0147,-0.0959,1.3806
3899,0.0475,0.7254,-2.9886,-0.0516,1.4197
3900,0.0449,0.7198,-3,-0.0698,1.3984
3901,0.0451,0.722,-3.0074,-0.0879,1.3803
3902,0.0472,0.7212,-2.9965,-0.0787,1.381
3903,0.0466,0.7232,-3.0009,-0.0583,1.4282
3904,0.0469,0.7206,-3.0043,-0.0779,1.3928
3905,0.0472,0.7236,-2.9887,-0.0546,1.41
3906,0.0456,0.7183,-2.9641,-0.0389,1.4422
3907,0.0475,0.7204,-2.98,-0.0509,1.4403
3908,0.0475,0.7173,-3.0226,-0.1247,1.3382
3909,0.0465,0.7223,-2.9965,-0.0508,1.4222
3910,0.0459,0.7245,-2.9836,-0.0552,1.3957
3911,0.0469,0.7178,-3.0181,-0.101,1.3625
3912,0.047,0.7247,-2.9965,-0.0593,1.4024
3913,0.0464,0.7219,-3.0116,-0.08,1.3942
3914,0.0475,0.7211,-3.0116,-0.0891,1.3887
3915,0.0467,0.7216,-3.0147,-0.0879,1.3817
3916,0.0472,0.7216,-3.0147,-0.0975,1.3585
3917,0.0477,0.7184,-3.0153,-0.1084,1.3526
3918,0.0479,0.7241,-3.0004,-0.0747,1.41
3919,0.0469,0.7234,-2.9965,-0.0597,1.4102
3920,0.0472,0.7185,-3.0147,-0.1095,1.3514
3921,0.0464,0.7222,-3.0038,-0.0666,1.4014
3922,0.048,0.7195,-3.0041,-0.0916,1.3694
3923,0.0474,0.7215,-2.9836,-0.0728,1.4154
3924,0.0454,0.7227,-2.9959,-0.0576,1.4221
3925,0.0459,0.7253,-2.9893,-0.0471,1.4587
3926,0.0475,0.7216,-3.0081,-0.0885,1.389
3927,0.0475,0.7206,-3.0042,-0.0763,1.392
3928,0.0467,0.7198,-3.015,-0.1051,1.3372
3929,0.0469,0.7212,-2.993,-0.0483,1.421
3930,0.0463,0.7221,-3.007,-0.0754,1.373
3931,0.0468,0.7225,-2.9965,-0.0591,1.4091
3932,0.0467,0.7221,-2.9965,-0.0553,1.4065
3933,0.0462,0.724,-3.0087,-0.0848,1.3889
3934,0.0469,0.7204,-3.0116,-0.0876,1.3915
3935,0.0475,0.7232,-3.0121,-0.0776,1.4139
3936,0.0469,0.7211,-3.0073,-0.0828,1.4035
3937,0.0469,0.7226,-2.9965,-0.0733,1.3818
3938,0.0441,0.719,-3.0275,-0.0911,1.3807
3939,0.0473,0.718,-3.0257,-0.1165,1.3585
3940,0.0468,0.7192,-3.0222,-0.1095,1.3598
3941,0.0468,0.72,-3.0222,-0.1089,1.3597
3942,0.0473,0.7202,-3.0113,-0.0915,1.3808
3943,0.0469,0.7221,-3.0042,-0.0671,1.4139
3944,0.0474,0.7241,-2.9931,-0.0645,1.4107
3945,0.0473,0.7212,-3.0147,-0.0953,1.3806
3946,0.0848,0.7066,-1.3598,1.1292,0.5259
3947,0.0471,0.72,-3.0111,-0.0944,1.3715
3948,0.0473,0.721,-3.0079,-0.0915,1.3806
3949,0.0473,0.72,-3.0106,-0.088,1.3821
3950,0.0476,0.7194,-3.0224,-0.1211,1.3465
3951,0.0474,0.7218,-3.0114,-0.0946,1.3792
3952,0.0464,0.7235,-2.9993,-0.065,1.392
3953,0.0471,0.719,-2.9873,-0.0612,1.4289
3954,0.0471,0.7238,-2.993,-0.0556,1.4199
3955,0.0471,0.7196,-3.0195,-0.1033,1.3757
3956,0.0474,0.7208,-3.0106,-0.088,1.3853
3957,0.0479,0.7225,-3.0011,-0.0765,1.4056
3958,0.0467,0.7166,-3.0363,-0.1336,1.3299
3959,0.0463,0.7202,-3.0071,-0.0724,1.3864
3960,0.0459,0.7226,-2.9893,-0.0528,1.4464
3961,0.0471,0.7222,-2.9887,-0.0657,1.4148
3962,0.0474,0.7228,-2.9965,-0.0698,1.4252
3963,0.0471,0.7226,-3.0037,-0.0803,1.3905
3964,0.0468,0.7214,-2.9965,-0.0591,1.4077
3965,0.0458,0.7193,-2.9713,-0.0407,1.4589
3966,0.0453,0.7231,-2.9965,-0.0528,1.4222
3967,0.0461,0.7171,-2.9803,-0.0632,1.405
3968,0.0449,0.7233,-3.0185,-0.0778,1.3712
3969,0.0472,0.7216,-3.0041,-0.0748,1.3999
3970,0.0466,0.7217,-2.9959,-0.0666,1.4027
3971,0.0473,0.7227,-2.9965,-0.0645,1.4099
3972,0.0461,0.721,-2.9645,-0.0359,1.4277
3973,0.0465,0.7239,-2.9808,-0.0358,1.4193
3974,0.0473,0.7238,-2.9894,-0.0489,1.4408
3975,0.0456,0.7217,-2.9884,-0.0456,1.4103
3976,0.0468,0.7232,-2.9913,-0.0527,1.409
3977,0.0456,0.7188,-3.0226,-0.101,1.3685
3978,0.0474,0.7201,-3.0116,-0.0929,1.3885
3979,0.047,0.7238,-2.9965,-0.0597,1.4103
3980,0.0474,0.7221,-3.0042,-0.0716,1.4087
3981,0.048,0.7191,-3.0159,-0.0982,1.3849
3982,0.0457,0.7195,-2.98,-0.0501,1.4369
3983,0.0451,0.7202,-3.0117,-0.0854,1.3978
3984,0.047,0.7214,-3.004,-0.0779,1.392
3985,0.0468,0.7199,-3.015,-0.099,1.3615
3986,0.0466,0.7213,-2.9965,-0.0625,1.3971
3987,0.0471,0.7199,-3.0144,-0.0982,1.3713
3988,0.0467,0.7207,-2.9798,-0.0419,1.4171
3989,0.0467,0.721,-3.0147,-0.0879,1.3808
3990,0.0449,0.7223,-2.9886,-0.0442,1.424
3991,0.0465,0.7175,-2.9721,-0.0593,1.4267
3992,0.0474,0.7246,-2.9965,-0.0645,1.4115
3993,0.0472,0.7228,-3.0041,-0.0748,1.4014
3994,0.0468,0.7231,-2.9965,-0.0625,1.4021
3995,0.0473,0.7191,-3.015,-0.1129,1.3469
3996,0.0474,0.7194,-3.015,-0.0924,1.388
3997,0.0473,0.7219,-2.993,-0.0561,1.4116
3998,0.0467,0.7254,-2.9852,-0.043,1.4121
3999,0.0471,0.7225,-3.004,-0.0843,1.4223
4000,0.0464,0.7211,-3.0072,-0.0705,1.3954
4001,0.0464,0.7197,-2.9877,-0.0626,1.4175
4002,0.0461,0.7203,-2.9969,-0.0752,1.4079
4003,0.0477,0.7245,-2.993,-0.0548,1.4273
4004,0.0463,0.7214,-2.9838,-0.0501,1.4393
4005,0.0476,0.7218,-3.0073,-0.0826,1.3978
4006,0.0474,0.7218,-3.007,-0.0968,1.3909
4007,0.0472,0.7173,-2.9641,-0.0512,1.4207
4008,0.0478,0.7227,-2.9813,-0.0596,1.4249
4009,0.0468,0.7264,-2.9886,-0.0428,1.4042
4010,0.0466,0.7207,-3.0181,-0.0933,1.3604
4011,0.0466,0.7211,-3.0073,-0.0724,1.4003
4012,0.0469,0.7229,-2.9965,-0.0582,1.413
4013,0.0465,0.7223,-3.0071,-0.0722,1.3807
4014,0.0472,0.7205,-2.9931,-0.0727,1.4139
4015,0.0472,0.7224,-2.9728,-0.0532,1.4183
4016,0.047,0.7209,-2.9965,-0.0759,1.4049
4017,0.0471,0.7198,-3.007,-0.0987,1.3945
4018,0.047,0.7214,-3.004,-0.0779,1.392
4019,0.047,0.7214,-3.004,-0.0779,1.392
4020,0.046,0.7216,-2.985,-0.0364,1.4759
4021,0.0479,0.7222,-3.0121,-0.0864,1.4064
4022,0.0457,0.7225,-2.993,-0.0655,1.4181
4023,0.0465,0.7208,-3.0118,-0.0914,1.3723
4024,0.0463,0.7149,-2.9744,-0.0553,1.4043
4025,0.0462,0.7187,-2.9754,-0.065,1.4112
4026,0.0472,0.723,-2.9884,-0.0495,1.4421
4027,0.047,0.7253,-2.9993,-0.0637,1.3917
4028,0.0468,0.7216,-3.004,-0.0682,1.4111
4029,0.0475,0.7226,-2.993,-0.0754,1.391
4030,0.0463,0.7189,-3.0069,-0.0932,1.3857
4031,0.0469,0.7197,-3.0075,-0.0815,1.4048
4032,0.0474,0.7207,-3.0038,-0.0917,1.4081
4033,0.047,0.7234,-2.9885,-0.0545,1.4378
4034,0.0467,0.7204,-3.0042,-0.081,1.3846
4035,0.0463,0.7218,-2.98,-0.0425,1.4137
4036,0.0474,0.7189,-3.0116,-0.0924,1.3886
4037,0.0466,0.721,-2.9965,-0.068,1.418
4038,0.0476,0.7192,-3.0163,-0.1038,1.3727
4039,0.0477,0.7173,-2.9923,-0.0879,1.3991
4040,0.0468,0.7212,-3.0147,-0.0906,1.3843
4041,0.0475,0.7206,-3.0083,-0.0865,1.4015
4042,0.0468,0.7246,-2.985,-0.0392,1.4266
4043,0.0469,0.7204,-2.9965,-0.0704,1.3875
4044,0.0469,0.7223,-2.9924,-0.0635,1.3993
4045,0.047,0.7238,-2.9815,-0.0544,1.4297
4046,0.0473,0.723,-3.0041,-0.075,1.4014
4047,0.0473,0.7167,-3.0257,-0.1314,1.3296
4048,0.0469,0.7186,-3.0144,-0.1,1.359
4049,0.0467,0.7198,-3.0238,-0.1031,1.3467
4050,0.0468,0.721,-2.9767,-0.041,1.4238
4051,0.0466,0.7198,-3.0182,-0.1013,1.3535
4052,0.0469,0.7188,-2.9674,-0.0514,1.4477
4053,0.0472,0.7224,-3.0041,-0.0748,1.4007
4054,0.0463,0.7196,-2.9636,-0.0406,1.4582
4055,0.0454,0.7235,-2.9969,-0.0623,1.4572
4056,0.0468,0.7218,-2.9994,-0.0711,1.3867
4057,0.0468,0.7219,-2.9641,-0.0336,1.4327
4058,0.0464,0.7207,-2.9965,-0.0652,1.392
4059,0.0472,0.7195,-3.0079,-0.0915,1.38
4060,0.0476,0.7214,-2.9994,-0.0867,1.3785
4061,0.0466,0.7261,-2.9959,-0.0487,1.4108
4062,0.0466,0.7183,-3.0252,-0.1116,1.3512
4063,0.0472,0.7213,-2.9931,-0.0727,1.4134
4064,0.0472,0.7218,-3.007,-0.0883,1.3804
4065,0.0468,0.7208,-3.0147,-0.0906,1.3851
4066,0.0475,0.7209,-3.0116,-0.1028,1.3606
4067,0.047,0.722,-3.0271,-0.0984,1.3955
4068,0.0473,0.7213,-3.015,-0.0953,1.3733
4069,0.0467,0.7222,-3.0038,-0.0683,1.404
4070,0.0463,0.7196,-2.9993,-0.0677,1.3867
4071,0.0455,0.7232,-3.0075,-0.0603,1.4102
4072,0.0448,0.7204,-3.0149,-0.0848,1.3654
4073,0.0467,0.7199,-3.026,-0.1117,1.3482
4074,0.0474,0.7213,-3.0071,-0.0852,1.39
4075,0.0475,0.7193,-3.0075,-0.0926,1.3511
4076,0.0471,0.7229,-2.985,-0.0418,1.4229
4077,0.0456,0.7246,-3.0008,-0.0591,1.4117
4078,0.0468,0.7151,-2.9794,-0.0902,1.3815
4079,0.0469,0.7196,-3.0102,-0.0943,1.367
4080,0.0476,0.7193,-3.0261,-0.1152,1.3673
4081,0.0479,0.7255,-2.9975,-0.0656,1.4299
4082,0.0466,0.7192,-3.0218,-0.1054,1.3537
4083,0.047,0.7215,-2.9958,-0.0743,1.4015
4084,0.0457,0.7183,-2.9761,-0.0613,1.414
4085,0.0467,0.7197,-3.0036,-0.079,1.3792
4086,0.0467,0.7215,-2.9959,-0.0601,1.4053
4087,0.0465,0.72,-3.0144,-0.0909,1.3715
4088,0.0473,0.721,-3.027,-0.1259,1.3755
4089,0.0473,0.7204,-3.0008,-0.0857,1.3797
4090,0.0471,0.7199,-3.0144,-0.0982,1.3713
4091,0.047,0.7214,-3.004,-0.0779,1.392
4092,0.0474,0.7236,-2.993,-0.0482,1.4361
4093,0.0469,0.7235,-3.0004,-0.0642,1.4132
4094,0.0463,0.7171,-2.9724,-0.0529,1.44
4095,0.0473,0.7214,-2.9913,-0.0715,1.387
4096,0.0471,0.7203,-3.0041,-0.0887,1.3722
4097,0.0473,0.7215,-3.0147,-0.0961,1.3805
4098,0.0457,0.724,-3.0009,-0.0556,1.4201
4099,0.0464,0.7223,-2.993,-0.0508,1.4222
4100,0.0457,0.7221,-3.0007,-0.0676,1.4195
4101,0.0471,0.7171,-2.9913,-0.0789,1.3994
4102,0.0475,0.7206,-3.015,-0.0924,1.3874
4103,0.0474,0.7146,-3.0544,-0.1742,1.3017
4104,0.0469,0.7234,-2.9931,-0.0591,1.4094
4105,0.0468,0.7182,-2.9624,-0.0595,1.4163
4106,0.0449,0.7176,-3.0467,-0.1279,1.3178
4107,0.0469,0.7202,-2.9923,-0.0676,1.3873
4108,0.0468,0.7183,-3.0144,-0.1,1.3583
4109,0.0467,0.723,-3.0003,-0.0677,1.4046
4110,0.0476,0.7158,-2.9914,-0.0999,1.3798
4111,0.0473,0.7241,-3.0079,-0.077,1.4007
4112,0.0468,0.7215,-2.9965,-0.0593,1.4092
4113,0.0481,0.7211,-2.9969,-0.0853,1.4048
4114,0.045,0.7207,-3.0024,-0.0526,1.381
4115,0.0466,0.7231,-2.9848,-0.046,1.4512
4116,0.0476,0.7225,-3.0038,-0.0824,1.3991
4117,0.0468,0.7211,-2.9805,-0.0576,1.4028
4118,0.0469,0.7191,-3.0118,-0.0964,1.3674
4119,0.0473,0.7192,-2.9959,-0.0795,1.3943
4120,0.047,0.7172,-3.0376,-0.1287,1.3453
4121,0.0447,0.7242,-2.9885,-0.0265,1.429
4122,0.0455,0.7193,-3.0114,-0.0964,1.3865
4123,0.0472,0.7216,-3.0041,-0.0748,1.3999
4124,0.0476,0.7241,-3.0043,-0.0682,1.4193
4125,0.0472,0.7216,-3.0041,-0.075,1.4004
4126,0.0469,0.7215,-2.9914,-0.071,1.403
4127,0.046,0.7219,-2.9893,-0.0574,1.4294
4128,0.0474,0.7218,-3.0071,-0.0854,1.3904
4129,0.0467,0.7248,-2.9852,-0.0426,1.4114
4130,0.048,0.7207,-3.0383,-0.1346,1.353
4131,0.0471,0.7218,-3.015,-0.0958,1.3761
4132,0.0474,0.7198,-3.015,-0.0924,1.3875
4133,0.0473,0.7209,-3.0042,-0.0857,1.3805
4134,0.0472,0.7219,-3.0041,-0.0748,1.4006
4135,0.0477,0.7234,-2.993,-0.0579,1.4292
4136,0.0451,0.7156,-2.9989,-0.0866,1.3915
4137,0.0473,0.7167,-3.0329,-0.1367,1.3285
4138,0.0475,0.717,-3.037,-0.1397,1.3373
4139,0.0465,0.7196,-3.007,-0.089,1.3849
4140,0.0468,0.7197,-3.0257,-0.1089,1.3597
4141,0.0466,0.7223,-2.9885,-0.0394,1.4288
4142,0.0472,0.7214,-3.0036,-0.0816,1.3804
4143,0.0473,0.718,-3.0081,-0.1028,1.3601
4144,0.0475,0.7242,-3.0008,-0.0716,1.4105
4145,0.0448,0.716,-3.0058,-0.0959,1.3617
4146,0.0455,0.7175,-3.026,-0.1201,1.3509
4147,0.0473,0.7203,-3.0121,-0.092,1.3811
4148,0.0474,0.722,-3.0073,-0.0808,1.3746
4149,0.047,0.7214,-3.004,-0.0779,1.392
4150,0.0472,0.7256,-3.0077,-0.0655,1.413
4151,0.0468,0.7259,-2.9886,-0.043,1.4121
4152,0.0476,0.7198,-3.0118,-0.0903,1.3954
4153,0.0469,0.719,-3.0182,-0.1029,1.3558
4154,0.0469,0.7204,-3.0116,-0.0841,1.3928
4155,0.0473,0.7233,-3.001,-0.0602,1.4331
4156,0.047,0.7178,-3.0255,-0.1221,1.3391
4157,0.0465,0.7239,-2.9887,-0.0467,1.4117
4158,0.0476,0.7225,-3.0009,-0.0684,1.418
4159,0.0472,0.7217,-3.0007,-0.0748,1.4001
4160,0.0482,0.7151,-3.0025,-0.1166,1.3763
4161,0.0463,0.7174,-2.9713,-0.0622,1.4207
4162,0.0475,0.722,-2.9965,-0.0528,1.4189
4163,0.047,0.7204,-2.9965,-0.0691,1.4114
4164,0.047,0.7214,-3.004,-0.0779,1.392
4165,0.0477,0.7244,-2.993,-0.0639,1.4501
4166,0.0466,0.7213,-2.9965,-0.0625,1.4004
4167,0.0475,0.7273,-2.9929,-0.0351,1.4549
4168,0.0465,0.7175,-2.9721,-0.0593,1.4267
4169,0.0456,0.7213,-3.0116,-0.0758,1.39
4170,0.0472,0.7181,-3.0252,-0.1196,1.3502
4171,0.0474,0.7212,-3.0071,-0.1,1.3598
4172,0.0469,0.7213,-3.007,-0.0829,1.3725
4173,0.0472,0.7206,-2.9722,-0.0466,1.4307
4174,0.0475,0.7189,-3.0312,-0.1288,1.3405
4175,0.0466,0.7185,-2.9722,-0.041,1.4264
4176,0.0478,0.7236,-3.0118,-0.0891,1.3996
4177,0.047,0.7167,-3.0109,-0.0989,1.3412
4178,0.0473,0.725,-3.0045,-0.06,1.4337
4179,0.0468,0.7207,-3.0071,-0.0891,1.3603
4180,0.0454,0.7224,-2.9965,-0.0603,1.4153
4181,0.0459,0.7237,-2.9893,-0.0471,1.4594
4182,0.0453,0.7236,-3.0075,-0.0702,1.4189
4183,0.047,0.7251,-2.9884,-0.0395,1.4444
4184,0.0472,0.7183,-3.0252,-0.1196,1.3499
4185,0.0473,0.7199,-3.0147,-0.0953,1.3806
4186,0.0477,0.723,-2.9894,-0.0786,1.4181
4187,0.0469,0.7235,-3.0042,-0.0669,1.4152
4188,0.0459,0.7211,-2.9673,-0.0347,1.4578
