,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
3781,0.0559,0.9485,-0.1593,3.0389,2.399
3782,0.0558,0.9469,-0.1479,3.039,2.3881
3783,0.0554,0.9478,-0.1721,3.039,2.3906
3784,0.055,0.948,-0.1765,3.0392,2.3913
3785,0.0559,0.9472,-0.1516,3.039,2.3925
3786,0.0562,0.953,-0.1389,3.039,2.3872
3787,0.0558,0.9506,-0.1673,3.039,2.3969
3788,0.0551,0.9496,-0.1676,3.0392,2.3713
3789,0.0554,0.9493,-0.1694,3.0391,2.387
3790,0.056,0.948,-0.1552,3.0389,2.3924
3791,0.0559,0.9509,-0.152,3.0388,2.4121
3792,0.0557,0.9516,-0.1675,3.0392,2.368
3793,0.0554,0.9502,-0.1539,3.0391,2.3867
3794,0.0549,0.9479,-0.1813,3.0394,2.3546
3795,0.055,0.9489,-0.1767,3.0393,2.3727
3796,0.0562,0.9528,-0.1557,3.0388,2.4196
3797,0.0556,0.9532,-0.1576,3.0391,2.3986
3798,0.0561,0.9538,-0.1374,3.0388,2.414
3799,0.0548,0.9504,-0.1755,3.0394,2.3616
3800,0.056,0.9506,-0.1345,3.039,2.3866
3801,0.0559,0.9472,-0.1442,3.0388,2.3942
3802,0.0552,0.9495,-0.1628,3.0392,2.3747
3803,0.0555,0.9489,-0.1664,3.039,2.3797
3804,0.0556,0.9469,-0.1736,3.0389,2.404
3805,0.0558,0.9503,-0.1673,3.039,2.387
3806,0.0562,0.954,-0.1261,3.039,2.3913
3807,0.0555,0.951,-0.1451,3.039,2.3742
3808,0.056,0.9507,-0.1498,3.0388,2.4143
3809,0.0557,0.9468,-0.1671,3.0391,2.3846
3810,0.0559,0.9491,-0.1468,3.0389,2.4071
3811,0.0555,0.9495,-0.1819,3.0392,2.376
3812,0.0552,0.9514,-0.169,3.0391,2.3923
3813,0.0553,0.9512,-0.1638,3.0391,2.3957
3814,0.0553,0.944,-0.1759,3.0392,2.3733
3815,0.0557,0.9514,-0.133,3.039,2.3989
3816,0.0557,0.9509,-0.1649,3.0391,2.3949
3817,0.0554,0.9492,-0.1404,3.039,2.3949
3818,0.0561,0.947,-0.143,3.0387,2.4315
3819,0.0557,0.9507,-0.1608,3.039,2.4111
3820,0.0557,0.9445,-0.1653,3.0389,2.393
3821,0.0555,0.9509,-0.1556,3.0391,2.3759
3822,0.0545,0.9418,-0.1793,3.0393,2.381
3823,0.0548,0.9462,-0.1762,3.0392,2.3831
3824,0.0557,0.9525,-0.1732,3.0392,2.3958
3825,0.0549,0.9466,-0.1745,3.0393,2.3669
3826,0.0556,0.9534,-0.1428,3.0392,2.3833
3827,0.0557,0.95,-0.1637,3.0389,2.391
3828,0.0555,0.9515,-0.1579,3.0392,2.3866
3829,0.0552,0.9495,-0.1803,3.0393,2.3852
3830,0.0556,0.9517,-0.167,3.039,2.3877
3831,0.0556,0.9527,-0.136,3.039,2.4122
3832,0.0554,0.9499,-0.1446,3.039,2.3761
3833,0.0551,0.9507,-0.1769,3.0392,2.3947
3834,0.0558,0.9504,-0.1556,3.039,2.3773
3835,0.0557,0.9494,-0.1632,3.039,2.3821
3836,0.0555,0.9488,-0.1703,3.0392,2.3769
3837,0.0559,0.9503,-0.1575,3.039,2.3782
3838,0.0554,0.9517,-0.1717,3.0393,2.374
3839,0.0546,0.9465,-0.1757,3.0393,2.3715
3840,0.0558,0.9495,-0.1583,3.0391,2.384
3841,0.0551,0.9505,-0.1532,3.0392,2.3717
3842,0.0558,0.9465,-0.1347,3.0388,2.4176
3843,0.0559,0.9509,-0.1366,3.0388,2.4025
3844,0.0555,0.9482,-0.1675,3.0389,2.3999
3845,0.0553,0.9527,-0.1727,3.0392,2.3931
3846,0.0552,0.9503,-0.1717,3.0393,2.3779
3847,0.0555,0.9499,-0.175,3.0393,2.3649
3848,0.056,0.9488,-0.1612,3.0391,2.3893
3849,0.0551,0.9514,-0.1611,3.0392,2.3923
3850,0.056,0.9499,-0.1683,3.039,2.4
3851,0.0554,0.9474,-0.164,3.0391,2.3875
3852,0.0555,0.946,-0.1725,3.0391,2.3975
3853,0.0553,0.9499,-0.1727,3.0391,2.3816
3854,0.0559,0.9504,-0.1566,3.0388,2.4083
3855,0.0558,0.9522,-0.1557,3.0389,2.4045
3856,0.0556,0.9547,-0.1669,3.0391,2.391
3857,0.0555,0.9508,-0.1587,3.0391,2.3768
3858,0.0557,0.9488,-0.1621,3.0391,2.3729
3859,0.0555,0.9488,-0.155,3.039,2.3924
3860,0.056,0.9507,-0.1477,3.039,2.3686
3861,0.0557,0.9457,-0.1425,3.0389,2.4041
3862,0.0554,0.945,-0.1822,3.0392,2.385
3863,0.0553,0.9489,-0.1741,3.0391,2.381
3864,0.0561,0.9508,-0.1514,3.0387,2.421
3865,0.055,0.9478,-0.1783,3.0391,2.3917
3866,0.0558,0.9486,-0.1623,3.039,2.3933
3867,0.0558,0.9508,-0.1636,3.0389,2.3853
3868,0.0555,0.9491,-0.1524,3.0391,2.3749
3869,0.0554,0.9512,-0.1273,3.0391,2.3799
3870,0.0561,0.9521,-0.149,3.039,2.4103
3871,0.0553,0.9516,-0.1671,3.0391,2.3999
3872,0.0561,0.9546,-0.1473,3.0389,2.402
3873,0.0557,0.9492,-0.1685,3.0389,2.4075
3874,0.0554,0.9503,-0.1579,3.0392,2.3872
3875,0.0558,0.9521,-0.1481,3.0389,2.4114
3876,0.0555,0.951,-0.1603,3.0391,2.3753
3877,0.0559,0.9526,-0.13,3.0389,2.4034
3878,0.0555,0.9498,-0.1531,3.0391,2.3827
3879,0.0555,0.9517,-0.1626,3.0392,2.381
3880,0.0562,0.9516,-0.1498,3.0388,2.4082
3881,0.0556,0.9533,-0.1468,3.039,2.3918
3882,0.0555,0.9495,-0.1496,3.0389,2.3938
3883,0.0555,0.948,-0.1675,3.0392,2.3808
3884,0.0555,0.9499,-0.1634,3.0391,2.3775
3885,0.0557,0.9502,-0.1703,3.0391,2.3861
3886,0.055,0.9491,-0.1657,3.0391,2.3967
3887,0.0551,0.9476,-0.1818,3.0393,2.3583
3888,0.0554,0.9478,-0.1753,3.0393,2.3589
3889,0.0555,0.9494,-0.1644,3.0391,2.3832
3890,0.0561,0.9502,-0.1341,3.0388,2.4142
3891,0.0557,0.9493,-0.1626,3.039,2.3971
3892,0.0558,0.9503,-0.1609,3.039,2.397
3893,0.056,0.9512,-0.1619,3.0389,2.4227
3894,0.056,0.9518,-0.1443,3.0388,2.4142
3895,0.055,0.9516,-0.17,3.0392,2.3632
3896,0.0555,0.9511,-0.1427,3.0391,2.3575
3897,0.0556,0.949,-0.1658,3.039,2.4029
3898,0.0559,0.9476,-0.1563,3.039,2.3747
3899,0.0551,0.9466,-0.1828,3.0393,2.372
3900,0.0548,0.9462,-0.1766,3.0393,2.3661
3901,0.0558,0.9478,-0.1426,3.0388,2.4108
3902,0.0558,0.9473,-0.15,3.039,2.3883
3903,0.0554,0.9479,-0.1682,3.039,2.3956
3904,0.0557,0.9519,-0.1563,3.039,2.4104
3905,0.0554,0.9488,-0.1614,3.0391,2.3753
3906,0.0554,0.9471,-0.1646,3.0391,2.3783
3907,0.0547,0.9479,-0.1768,3.0392,2.3802
3908,0.0547,0.9472,-0.1809,3.0392,2.373
3909,0.0555,0.9458,-0.1641,3.0392,2.3719
3910,0.0553,0.9471,-0.1747,3.0392,2.3817
3911,0.0553,0.9472,-0.1678,3.0392,2.3623
3912,0.0552,0.9505,-0.1615,3.0391,2.3883
3913,0.0556,0.9505,-0.1568,3.039,2.3978
3914,0.0559,0.9504,-0.1577,3.0391,2.3744
3915,0.0557,0.9426,-0.152,3.0389,2.3938
3916,0.0555,0.9494,-0.1717,3.0393,2.3694
3917,0.0556,0.9499,-0.1623,3.0392,2.3633
3918,0.0557,0.9522,-0.1706,3.039,2.4036
3919,0.0559,0.9461,-0.1665,3.0388,2.4069
3920,0.0557,0.9524,-0.159,3.0391,2.3979
3921,0.0559,0.9525,-0.1508,3.0388,2.4091
3922,0.0558,0.9499,-0.1646,3.0389,2.3985
3923,0.0556,0.948,-0.1642,3.0391,2.3911
3924,0.0553,0.9483,-0.148,3.0392,2.3662
3925,0.0561,0.9531,-0.166,3.0388,2.4067
3926,0.0555,0.9502,-0.1495,3.0389,2.4107
3927,0.0555,0.9509,-0.1594,3.0391,2.392
3928,0.0556,0.9502,-0.1627,3.039,2.3993
3929,0.055,0.9464,-0.1748,3.0391,2.3854
3930,0.056,0.9498,-0.1598,3.0388,2.4189
3931,0.0553,0.9504,-0.1682,3.0392,2.3788
3932,0.055,0.9491,-0.1712,3.0393,2.3576
3933,0.0553,0.9482,-0.1736,3.0391,2.4004
3934,0.0557,0.951,-0.1703,3.039,2.3877
3935,0.0557,0.9521,-0.1574,3.0389,2.4079
3936,0.0559,0.9534,-0.1231,3.0389,2.4054
3937,0.056,0.9474,-0.1579,3.0388,2.4129
3938,0.0549,0.947,-0.1711,3.0391,2.3803
3939,0.0558,0.9517,-0.1678,3.0388,2.4214
3940,0.055,0.9478,-0.171,3.0391,2.3939
3941,0.0554,0.9527,-0.1614,3.039,2.3924
3942,0.0544,0.9429,-0.1814,3.0394,2.354
3943,0.055,0.9486,-0.1709,3.0392,2.3702
3944,0.0553,0.9478,-0.1717,3.0392,2.3814
3945,0.0559,0.9526,-0.1473,3.039,2.3985
3946,0.0634,0.9333,-0.1465,2.9616,2.3048
3947,0.0547,0.947,-0.1592,3.0392,2.3798
3948,0.0554,0.9501,-0.1504,3.039,2.3993
3949,0.0555,0.9506,-0.1573,3.0391,2.3973
3950,0.0553,0.9484,-0.15,3.0392,2.367
3951,0.0549,0.947,-0.1635,3.0393,2.3661
3952,0.0551,0.9497,-0.1632,3.0391,2.3698
3953,0.0557,0.9514,-0.141,3.039,2.3803
3954,0.0552,0.9463,-0.1512,3.039,2.3978
3955,0.0556,0.9498,-0.1612,3.039,2.3983
3956,0.0559,0.9512,-0.1576,3.0389,2.3955
3957,0.0551,0.9472,-0.1594,3.039,2.3984
3958,0.0556,0.9484,-0.1798,3.039,2.3977
3959,0.0554,0.9509,-0.1569,3.0391,2.3866
3960,0.0555,0.9523,-0.1599,3.0391,2.4004
3961,0.0552,0.9542,-0.1644,3.0393,2.3863
3962,0.0559,0.9477,-0.1369,3.0389,2.3906
3963,0.0556,0.9502,-0.1529,3.039,2.4043
3964,0.0562,0.9516,-0.1556,3.039,2.3839
3965,0.0557,0.9476,-0.1649,3.0391,2.3898
3966,0.0552,0.953,-0.1661,3.0392,2.381
3967,0.0554,0.9484,-0.163,3.0391,2.3823
3968,0.0552,0.9497,-0.1791,3.0393,2.3748
3969,0.0555,0.9514,-0.1595,3.039,2.3951
3970,0.0556,0.9489,-0.1697,3.0391,2.3831
3971,0.0555,0.9477,-0.1491,3.0389,2.4096
3972,0.0559,0.9482,-0.167,3.039,2.3932
3973,0.0553,0.9481,-0.1667,3.0392,2.3815
3974,0.0555,0.9491,-0.1573,3.0391,2.3816
3975,0.0557,0.9503,-0.1575,3.0389,2.4074
3976,0.0557,0.9468,-0.1501,3.0389,2.3955
3977,0.0552,0.9476,-0.1819,3.0391,2.39
3978,0.0548,0.9505,-0.1798,3.0393,2.3749
3979,0.0555,0.9485,-0.1689,3.0392,2.3667
3980,0.0555,0.9505,-0.1763,3.039,2.4036
3981,0.0559,0.9486,-0.1587,3.0389,2.4017
3982,0.0554,0.9485,-0.1727,3.039,2.3949
3983,0.0561,0.9516,-0.1303,3.0388,2.4074
3984,0.055,0.947,-0.1725,3.0392,2.3692
3985,0.0553,0.9504,-0.1623,3.0391,2.3851
3986,0.0555,0.9504,-0.1574,3.0389,2.4095
3987,0.0562,0.9543,-0.1276,3.0388,2.4086
3988,0.0557,0.9507,-0.1695,3.039,2.4018
3989,0.0551,0.9496,-0.1739,3.0391,2.3763
3990,0.0554,0.9474,-0.1716,3.0391,2.389
3991,0.0549,0.9484,-0.1677,3.0392,2.3665
3992,0.055,0.947,-0.1702,3.0392,2.3711
3993,0.0547,0.9428,-0.1625,3.0392,2.364
3994,0.0545,0.9465,-0.1756,3.0392,2.3951
3995,0.0552,0.9486,-0.1616,3.0392,2.3818
3996,0.0557,0.9515,-0.1573,3.0391,2.3901
3997,0.0549,0.946,-0.1706,3.0392,2.3718
3998,0.0555,0.9511,-0.1739,3.0391,2.4094
3999,0.0552,0.951,-0.1528,3.0391,2.3997
4000,0.055,0.9498,-0.1696,3.0392,2.3737
4001,0.0554,0.9458,-0.1558,3.039,2.3923
4002,0.0558,0.9495,-0.1639,3.039,2.3971
4003,0.0555,0.9491,-0.1627,3.0392,2.3743
4004,0.0548,0.9477,-0.1602,3.0394,2.3319
4005,0.0558,0.9485,-0.1513,3.0389,2.3915
4006,0.0552,0.9485,-0.1547,3.0392,2.3671
4007,0.0557,0.9513,-0.1382,3.0389,2.4005
4008,0.0561,0.95,-0.1589,3.0388,2.4123
4009,0.0557,0.9505,-0.147,3.039,2.3965
4010,0.0551,0.9446,-0.1749,3.0392,2.3593
4011,0.0558,0.9534,-0.1697,3.0389,2.4083
4012,0.0557,0.9529,-0.1463,3.0389,2.3904
4013,0.055,0.9504,-0.1687,3.0394,2.3737
4014,0.0556,0.9483,-0.1657,3.039,2.3905
4015,0.056,0.9479,-0.1521,3.0388,2.4037
4016,0.0555,0.9506,-0.1548,3.0391,2.3895
4017,0.0553,0.9493,-0.1628,3.0391,2.3897
4018,0.0555,0.9502,-0.1636,3.0391,2.3771
4019,0.0553,0.9482,-0.1695,3.039,2.3948
4020,0.0558,0.9516,-0.1298,3.0388,2.4165
4021,0.0556,0.9512,-0.1509,3.039,2.3912
4022,0.0553,0.9484,-0.1662,3.0392,2.3649
4023,0.0559,0.9518,-0.1497,3.039,2.3963
4024,0.0553,0.9493,-0.1708,3.039,2.4017
4025,0.0558,0.9468,-0.1729,3.039,2.3867
4026,0.0556,0.9487,-0.1585,3.039,2.3998
4027,0.0559,0.9485,-0.1539,3.039,2.3875
4028,0.0551,0.9453,-0.1503,3.039,2.3976
4029,0.0559,0.9492,-0.1392,3.0388,2.4104
4030,0.0558,0.9477,-0.1702,3.0389,2.4037
4031,0.0561,0.9498,-0.1143,3.0388,2.4165
4032,0.0553,0.9494,-0.162,3.0393,2.3664
4033,0.0548,0.9448,-0.1741,3.0393,2.3685
4034,0.056,0.9509,-0.1678,3.0388,2.4073
4035,0.0558,0.9522,-0.1637,3.0389,2.3938
4036,0.0552,0.9474,-0.1663,3.0392,2.3726
4037,0.0556,0.9518,-0.18,3.0393,2.3727
4038,0.0555,0.9502,-0.1578,3.039,2.3932
4039,0.0556,0.9532,-0.1586,3.039,2.3852
4040,0.0549,0.9477,-0.1801,3.0392,2.3854
4041,0.0559,0.9509,-0.1708,3.0388,2.4244
4042,0.0552,0.9477,-0.1471,3.0391,2.3815
4043,0.0558,0.95,-0.1524,3.039,2.3948
4044,0.0557,0.9493,-0.149,3.039,2.3879
4045,0.0548,0.9496,-0.173,3.0393,2.3666
4046,0.0551,0.9501,-0.1717,3.0393,2.37
4047,0.0551,0.9474,-0.1716,3.0393,2.3711
4048,0.0558,0.9507,-0.1538,3.0389,2.4027
4049,0.056,0.9506,-0.1376,3.0388,2.4088
4050,0.0562,0.9517,-0.1342,3.0389,2.3884
4051,0.0556,0.9514,-0.158,3.039,2.3924
4052,0.0558,0.9507,-0.1665,3.0388,2.4154
4053,0.055,0.9487,-0.199,3.0392,2.3787
4054,0.056,0.9511,-0.142,3.0388,2.4129
4055,0.0559,0.9494,-0.1488,3.0389,2.416
4056,0.0554,0.9512,-0.1619,3.039,2.4079
4057,0.0547,0.9465,-0.1734,3.0393,2.3766
4058,0.0553,0.9471,-0.174,3.0389,2.4079
4059,0.0559,0.95,-0.1551,3.0388,2.4111
4060,0.0558,0.9496,-0.1526,3.039,2.3984
4061,0.0555,0.9496,-0.1481,3.039,2.403
4062,0.0557,0.9521,-0.1459,3.039,2.4088
4063,0.0558,0.9473,-0.1559,3.039,2.3978
4064,0.0551,0.9494,-0.1702,3.0393,2.3556
4065,0.0556,0.9491,-0.1653,3.0389,2.4046
4066,0.0554,0.9536,-0.1856,3.0394,2.3818
4067,0.0556,0.9513,-0.1609,3.039,2.4096
4068,0.0554,0.9524,-0.1647,3.0391,2.3845
4069,0.0555,0.9496,-0.1629,3.039,2.395
4070,0.0553,0.9521,-0.1551,3.0392,2.3944
4071,0.0553,0.9499,-0.1628,3.0391,2.3675
4072,0.0549,0.9518,-0.1662,3.0393,2.3847
4073,0.0562,0.9515,-0.1292,3.0388,2.4026
4074,0.056,0.9508,-0.144,3.0389,2.4007
4075,0.0554,0.9489,-0.1625,3.0391,2.3833
4076,0.0559,0.9503,-0.1367,3.0389,2.4028
4077,0.0554,0.9498,-0.1636,3.0391,2.3909
4078,0.0551,0.947,-0.1714,3.039,2.3883
4079,0.0552,0.9469,-0.1618,3.0392,2.3834
4080,0.0549,0.9461,-0.188,3.0392,2.3703
4081,0.0555,0.9506,-0.1696,3.0389,2.4049
4082,0.0556,0.9555,-0.1721,3.0391,2.3945
4083,0.0553,0.9481,-0.1641,3.039,2.402
4084,0.0551,0.9488,-0.151,3.0392,2.363
4085,0.0557,0.9527,-0.1649,3.0391,2.3896
4086,0.056,0.9518,-0.1324,3.0389,2.3993
4087,0.0547,0.9503,-0.188,3.0394,2.368
4088,0.0555,0.947,-0.1677,3.0391,2.3934
4089,0.0558,0.951,-0.1604,3.0389,2.4025
4090,0.0554,0.9506,-0.1629,3.039,2.407
4091,0.0553,0.9487,-0.175,3.0391,2.365
4092,0.0556,0.9489,-0.1665,3.0392,2.3888
4093,0.0547,0.9478,-0.1832,3.0394,2.3622
4094,0.0548,0.9463,-0.1687,3.0392,2.3912
4095,0.0559,0.9516,-0.1398,3.0389,2.4079
4096,0.0548,0.943,-0.1909,3.0394,2.3469
4097,0.0553,0.9475,-0.1725,3.039,2.4049
4098,0.0557,0.9457,-0.1661,3.039,2.3835
4099,0.0542,0.9483,-0.2045,3.0396,2.3271
4100,0.0556,0.95,-0.1631,3.039,2.3918
4101,0.0556,0.9514,-0.165,3.0391,2.3923
4102,0.0556,0.9506,-0.1624,3.0391,2.3846
4103,0.0557,0.9495,-0.164,3.039,2.3894
4104,0.0559,0.9524,-0.1476,3.0389,2.4033
4105,0.0555,0.9508,-0.178,3.039,2.3963
4106,0.0559,0.95,-0.1533,3.0389,2.4032
4107,0.056,0.9512,-0.1625,3.039,2.393
4108,0.0558,0.9517,-0.1537,3.039,2.4106
4109,0.0551,0.9476,-0.1701,3.0393,2.3703
4110,0.0549,0.943,-0.1756,3.0393,2.3533
4111,0.0554,0.9493,-0.1635,3.0391,2.3921
4112,0.0557,0.9485,-0.1627,3.039,2.4022
4113,0.0552,0.9479,-0.178,3.0392,2.3833
4114,0.0559,0.9506,-0.1619,3.039,2.3908
4115,0.0559,0.952,-0.1547,3.039,2.3926
4116,0.0557,0.9486,-0.1665,3.0392,2.3718
4117,0.056,0.9482,-0.1596,3.0389,2.4032
4118,0.0552,0.9502,-0.166,3.0391,2.3754
4119,0.0554,0.9462,-0.1684,3.0392,2.3701
4120,0.0549,0.952,-0.1591,3.0393,2.371
4121,0.0553,0.946,-0.1596,3.0391,2.3731
4122,0.0559,0.9505,-0.1554,3.0388,2.4188
4123,0.0559,0.95,-0.1558,3.0389,2.4147
4124,0.0559,0.9486,-0.1549,3.0389,2.3845
4125,0.0555,0.9483,-0.1632,3.0391,2.3789
4126,0.0551,0.9473,-0.1677,3.0392,2.3754
4127,0.0558,0.9491,-0.1581,3.039,2.3878
4128,0.0558,0.9477,-0.1675,3.0389,2.4067
4129,0.0558,0.9487,-0.1574,3.039,2.3833
4130,0.0558,0.9465,-0.1775,3.0389,2.409
4131,0.0555,0.9508,-0.1616,3.0391,2.398
4132,0.0554,0.9479,-0.1658,3.0392,2.3787
4133,0.0555,0.9498,-0.1657,3.0391,2.3794
4134,0.0559,0.952,-0.1543,3.039,2.3931
4135,0.0554,0.9501,-0.1732,3.0391,2.3971
4136,0.0546,0.9472,-0.1718,3.0393,2.3506
4137,0.0552,0.9536,-0.1711,3.0393,2.3707
4138,0.0558,0.9531,-0.1236,3.039,2.3818
4139,0.0554,0.9507,-0.1447,3.039,2.3963
4140,0.0554,0.9491,-0.1501,3.0391,2.3849
4141,0.0553,0.9466,-0.1693,3.0391,2.3742
4142,0.0559,0.9492,-0.1644,3.0392,2.3741
4143,0.056,0.9517,-0.137,3.0388,2.4236
4144,0.0555,0.9491,-0.1777,3.039,2.4087
4145,0.0559,0.9508,-0.1654,3.039,2.3964
4146,0.0558,0.9487,-0.1672,3.039,2.3901
4147,0.0551,0.9453,-0.1807,3.0393,2.3563
4148,0.0556,0.95,-0.1644,3.039,2.3956
4149,0.0557,0.9512,-0.1526,3.0391,2.3806
4150,0.0555,0.9466,-0.1781,3.0392,2.3739
4151,0.056,0.951,-0.1438,3.0389,2.4086
4152,0.0553,0.9471,-0.1671,3.0392,2.3672
4153,0.0552,0.948,-0.1881,3.0392,2.3927
4154,0.0548,0.9457,-0.1704,3.0392,2.3948
4155,0.0553,0.9528,-0.1701,3.0392,2.3821
4156,0.0551,0.9457,-0.158,3.0391,2.3925
4157,0.0558,0.9507,-0.1586,3.0389,2.4103
4158,0.0553,0.95,-0.1559,3.0392,2.3843
4159,0.0553,0.9507,-0.1272,3.0391,2.3871
4160,0.0556,0.9498,-0.1538,3.0391,2.3848
4161,0.0551,0.9458,-0.1739,3.0392,2.3678
4162,0.0555,0.9506,-0.1521,3.0391,2.385
4163,0.0555,0.9485,-0.1411,3.0389,2.4054
4164,0.0562,0.9476,-0.1565,3.0391,2.3663
4165,0.0549,0.9465,-0.1789,3.0392,2.3733
4166,0.0554,0.9511,-0.1743,3.0392,2.3803
4167,0.0553,0.9475,-0.1589,3.0392,2.3763
4168,0.0546,0.9534,-0.1831,3.0395,2.3753
4169,0.0547,0.9483,-0.1712,3.0393,2.3772
4170,0.055,0.9481,-0.1797,3.0392,2.3752
4171,0.0556,0.9503,-0.1686,3.0391,2.3774
4172,0.055,0.9485,-0.1813,3.0391,2.3873
4173,0.0556,0.9486,-0.1569,3.039,2.4025
4174,0.0551,0.9457,-0.1655,3.0392,2.3812
4175,0.0551,0.9495,-0.1696,3.0391,2.3928
4176,0.0559,0.9521,-0.1477,3.0389,2.4015
4177,0.0551,0.948,-0.1488,3.0391,2.3994
4178,0.056,0.9525,-0.1466,3.0388,2.4289
4179,0.0555,0.9528,-0.1581,3.039,2.3815
4180,0.0562,0.9528,-0.1409,3.0389,2.3963
4181,0.0555,0.9491,-0.1621,3.0391,2.3797
4182,0.0559,0.9505,-0.1656,3.0389,2.4014
4183,0.0557,0.9489,-0.1507,3.039,2.3916
4184,0.0555,0.9501,-0.1616,3.039,2.384
4185,0.0558,0.9454,-0.1503,3.039,2.3781
4186,0.0558,0.9458,-0.1585,3.0389,2.3992
4187,0.0561,0.9511,-0.1647,3.0391,2.3818
4188,0.0554,0.9482,-0.1662,3.0391,2.3794
4189,0.0557,0.9495,-0.166,3.0391,2.3865
4190,0.0556,0.9441,-0.1589,3.039,2.3756
4191,0.055,0.948,-0.1694,3.0392,2.3798
4192,0.0551,0.9482,-0.1814,3.0392,2.37
4193,0.0556,0.951,-0.1468,3.0389,2.4078
4194,0.0553,0.946,-0.1747,3.0391,2.3916
4195,0.0554,0.9466,-0.1718,3.0391,2.3822
4196,0.0553,0.9483,-0.1693,3.039,2.395
4197,0.0549,0.9479,-0.1719,3.0391,2.387
4198,0.0554,0.9496,-0.164,3.039,2.3933
4199,0.0896,0.8739,-0.1316,2.648,1.8305
4200,0.0552,0.9496,-0.1736,3.0393,2.3775
4201,0.0557,0.9486,-0.1466,3.0389,2.4001
4202,0.0552,0.9493,-0.173,3.0391,2.385
4203,0.0556,0.9507,-0.1617,3.0392,2.3776
4204,0.0555,0.95,-0.1712,3.039,2.3962
4205,0.0559,0.9502,-0.1725,3.0392,2.3745
4206,0.0557,0.952,-0.1532,3.039,2.4002
4207,0.0561,0.9524,-0.1471,3.0389,2.3956
4208,0.0558,0.9505,-0.1577,3.0391,2.3762
4209,0.0549,0.9498,-0.182,3.0394,2.3611
4210,0.0556,0.9512,-0.1663,3.0391,2.3867
4211,0.0555,0.9513,-0.1603,3.0391,2.4012
4212,0.0558,0.9494,-0.149,3.039,2.392
4213,0.0555,0.947,-0.1702,3.039,2.3926
4214,0.0554,0.9472,-0.1594,3.039,2.3891
4215,0.0547,0.9546,-0.1769,3.0393,2.3749
4216,0.0554,0.9455,-0.1726,3.0391,2.3751
4217,0.0553,0.9494,-0.1633,3.0391,2.3836
4218,0.056,0.9502,-0.159,3.0389,2.4018
4219,0.0558,0.9495,-0.1626,3.0388,2.4118
4220,0.0559,0.9499,-0.1606,3.039,2.3885
4221,0.055,0.9493,-0.1724,3.0393,2.3838
4222,0.0564,0.9513,-0.1119,3.0388,2.3999
4223,0.0549,0.9513,-0.1763,3.0393,2.3921
4224,0.0548,0.9528,-0.1807,3.0393,2.3771
4225,0.0554,0.9516,-0.1786,3.0392,2.3837
4226,0.056,0.9503,-0.1559,3.0389,2.3946
4227,0.0563,0.9531,-0.1236,3.0388,2.4226
4228,0.0556,0.9444,-0.1602,3.039,2.392
4229,0.0552,0.9501,-0.1785,3.0394,2.3481
4230,0.0558,0.9528,-0.1582,3.0389,2.4194
4231,0.0559,0.9503,-0.1539,3.0388,2.4125
4232,0.0559,0.9483,-0.1696,3.0388,2.4077
4233,0.0558,0.9519,-0.1414,3.0391,2.3781
4234,0.0552,0.9489,-0.149,3.039,2.3884
4235,0.0557,0.9521,-0.1583,3.039,2.4033
4236,0.0558,0.9506,-0.1474,3.039,2.3993
4237,0.056,0.9504,-0.1553,3.0389,2.3883
4238,0.0553,0.9523,-0.1721,3.0391,2.3884
4239,0.0557,0.949,-0.1633,3.039,2.4015
4240,0.0557,0.9515,-0.1652,3.0391,2.3933
4241,0.0561,0.9515,-0.1647,3.0388,2.4145
4242,0.056,0.9511,-0.1589,3.0389,2.405
4243,0.056,0.9489,-0.1467,3.039,2.3899
4244,0.0559,0.9473,-0.1585,3.039,2.3868
4245,0.0555,0.9499,-0.1672,3.039,2.3994
4246,0.0553,0.9501,-0.1639,3.0391,2.3935
4247,0.0551,0.9501,-0.168,3.0392,2.3714
4248,0.0554,0.9504,-0.1751,3.0392,2.3849
4249,0.0559,0.9492,-0.1386,3.0389,2.3913
4250,0.0554,0.95,-0.1653,3.039,2.3939
4251,0.0559,0.9514,-0.1345,3.039,2.3966
4252,0.0557,0.9498,-0.1561,3.0389,2.4127
4253,0.0554,0.947,-0.166,3.0391,2.3805
4254,0.0556,0.9474,-0.1643,3.039,2.385
4255,0.0559,0.9521,-0.1689,3.0391,2.3757
4256,0.0562,0.9543,-0.1356,3.0387,2.4246
4257,0.0557,0.9467,-0.1615,3.039,2.3976
4258,0.0557,0.9502,-0.1614,3.0388,2.4185
4259,0.0558,0.9485,-0.1641,3.039,2.3907
4260,0.0553,0.9475,-0.1569,3.039,2.4072
4261,0.0555,0.9485,-0.1508,3.039,2.3884
4262,0.0547,0.9491,-0.182,3.0392,2.3716
4263,0.0558,0.9518,-0.1501,3.0391,2.3808
4264,0.0558,0.9534,-0.103,3.0389,2.4122
4265,0.0555,0.9527,-0.16,3.0391,2.3954
4266,0.0557,0.9515,-0.153,3.0391,2.3808
4267,0.0553,0.9492,-0.1624,3.0391,2.3778
4268,0.0561,0.9482,-0.1478,3.039,2.3825
4269,0.0548,0.9478,-0.178,3.0392,2.3614
4270,0.0556,0.9488,-0.1696,3.039,2.3899
4271,0.0549,0.9519,-0.1904,3.0394,2.3625
4272,0.0549,0.9509,-0.1796,3.0393,2.3681
