,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
1223,47.6689,-0.9523,-0.4831,-15.3054,1.9813,7.8758,0.7323
1224,40.8134,-0.9229,-0.4814,-13.0346,3.2644,7.6897,0.7276
1225,43.9817,-0.9233,-0.508,-14.2069,2.5154,8.1427,0.7515
1226,55.5063,-0.9511,-0.4885,-17.9257,2.5875,7.9677,0.7364
1227,53.8817,-0.9399,-0.4948,-17.3573,2.1652,7.8537,0.7362
1228,64.7948,-0.9724,-0.4841,-20.9816,0.3333,8.1743,0.7494
1229,61.3486,-0.9829,-0.4787,-19.8312,1.9673,8.0293,0.7226
1230,51.519,-0.9423,-0.5311,-16.586,3.333,7.8133,0.7266
1231,51.872,-0.9263,-0.4954,-16.6736,1.9202,7.766,0.7316
1232,59.3869,-0.938,-0.4609,-19.1868,0.9522,7.9772,0.7274
1233,62.9523,-0.9688,-0.5317,-20.3838,1.9936,8.0817,0.7426
1234,45.3862,-0.9129,-0.4438,-14.5716,1.769,7.8349,0.7224
1235,60.7949,-0.9791,-0.4881,-19.6178,2.4898,7.8844,0.7456
1236,63.7,-0.9527,-0.4819,-20.6176,1.0517,8.0477,0.7335
1237,67.4927,-0.9686,-0.5124,-21.7882,2.0543,7.7685,0.7249
1238,54.5983,-0.9433,-0.5117,-17.7058,1.7173,8.2506,0.7385
1239,50.8351,-0.9657,-0.5093,-16.4577,5.4485,8.0693,0.743
1240,58.3614,-0.9423,-0.4951,-18.8372,1.4628,7.9035,0.7297
1241,53.3844,-0.9643,-0.4824,-17.1369,2.1389,7.7601,0.735
1242,54.5194,-0.9343,-0.4727,-17.5994,1.5973,7.9733,0.7295
1243,40.8682,-0.9209,-0.4753,-13.0354,2.6656,7.6613,0.7367
1244,50.6252,-0.9389,-0.4917,-16.2869,2.6885,7.8144,0.7254
1245,40.491,-0.9354,-0.4776,-12.9839,3.601,7.8724,0.7283
1246,52.7656,-0.9435,-0.4868,-16.9868,1.9965,7.8654,0.7367
1247,72.7853,-0.9602,-0.5068,-23.6233,0.681,8.1369,0.7382
1248,62.7423,-0.9758,-0.4819,-20.2348,1.3038,7.8693,0.7274
1249,43.4007,-0.9366,-0.4624,-13.9197,2.6591,7.8527,0.7249
1250,48.9923,-0.9772,-0.4452,-15.6993,1.7251,7.8449,0.7471
1251,66.3006,-0.9563,-0.4891,-21.4281,1.5799,7.8735,0.7204
1252,-46.0404,-0.6923,-0.4574,15.2851,4.6376,7.8268,0.7388
1253,80.2672,-0.9735,-0.5031,-26.0066,0.5844,7.9196,0.7187
1254,42.4603,-0.9518,-0.4475,-13.5979,2.1689,7.9002,0.7437
1255,58.8497,-0.9757,-0.4775,-18.9838,2.4642,7.8886,0.729
1256,51.9569,-0.9413,-0.4776,-16.6956,2.1403,7.7716,0.7275
1257,35.0567,-0.9102,-0.464,-11.1375,3.1403,7.6647,0.7398
1258,48.866,-0.9121,-0.524,-15.7588,2.841,7.889,0.7387
1259,55.9697,-0.9529,-0.4913,-18.0854,0.9619,8.0816,0.7362
1260,49.8179,-0.9264,-0.4943,-16.039,3.1192,7.8241,0.7194
1261,78.746,-0.9722,-0.5016,-25.6081,-0.422,8.3026,0.7428
1262,56.6022,-0.9408,-0.4908,-18.3086,1.0855,8.0923,0.7378
1263,59.5532,-0.9509,-0.5388,-19.2469,2.9034,7.9038,0.739
1264,69.4894,-0.9664,-0.5363,-22.6966,0.5073,8.6777,0.7512
1265,58.8043,-0.9591,-0.4879,-18.9767,2.0096,7.9076,0.7313
1266,53.1683,-0.9587,-0.4448,-17.143,0.8568,8.0619,0.7504
1267,60.9528,-0.9577,-0.4609,-19.6907,0.2867,8.0433,0.7393
1268,69.0173,-0.991,-0.5207,-22.3454,2.4726,7.9814,0.7265
1269,63.5668,-0.9521,-0.4782,-20.5521,0.5192,8.0112,0.7377
1270,52.1736,-0.9316,-0.4855,-16.7954,1.8777,7.8366,0.724
1271,60.7994,-0.962,-0.478,-19.6481,1.0249,8.0274,0.732
1272,43.759,-0.9671,-0.4774,-14.0282,2.9681,7.9052,0.7536
1273,50.689,-0.9818,-0.4828,-16.3272,2.6615,7.9979,0.7415
1274,53.3459,-0.9249,-0.4933,-17.2117,2.3014,7.8878,0.7314
1275,55.0174,-0.9825,-0.444,-17.737,1.2934,8.0466,0.7404
1276,58.5474,-0.9755,-0.4768,-18.8794,2.0481,7.9146,0.7306
1277,65.7826,-1.0034,-0.4777,-21.1905,2.0885,7.7611,0.7284
1278,55.1105,-0.9798,-0.4396,-17.7666,1.9803,7.9906,0.7444
1279,46.1744,-0.9312,-0.52,-14.9696,2.526,8.2933,0.7368
1280,48.2329,-0.9347,-0.5233,-15.5739,2.5355,8.0731,0.7535
1281,57.5598,-0.9377,-0.4982,-18.5797,1.5905,7.9048,0.7318
1282,95.9709,-1.0479,-0.5335,-31.2867,3.0334,8.3404,0.7402
1283,53.5268,-0.9594,-0.4905,-17.2539,2.3306,7.9294,0.7344
1284,69.3002,-0.9661,-0.4915,-22.4313,0.5098,8.0096,0.7238
1285,59.4239,-0.9426,-0.5459,-19.2266,3.2837,7.9304,0.731
1286,55.5031,-0.9502,-0.5196,-18.0215,1.7195,8.3243,0.7244
1287,71.6358,-0.9678,-0.5332,-23.2405,2.436,8.0187,0.7287
1288,57.3131,-0.9122,-0.5257,-18.7026,1.0401,8.5715,0.7546
1289,78.3991,-0.9936,-0.482,-25.4072,0.8064,8.0151,0.729
1290,68.5433,-0.9885,-0.5136,-22.1804,1.9661,7.9713,0.73
1291,60.5313,-0.9589,-0.5019,-19.5359,2.0021,7.8816,0.7359
1292,68.9816,-0.9738,-0.4944,-22.3499,1.2071,8.0644,0.7337
1293,57.7115,-0.9404,-0.4954,-18.593,1.7057,7.7955,0.73
1294,59.9117,-0.9524,-0.4969,-19.3269,1.5575,7.8684,0.7312
1295,60.7056,-0.9602,-0.4961,-19.6165,1.7024,7.9751,0.7376
1296,45.7527,-0.9236,-0.4549,-14.6896,1.4164,7.8745,0.7275
1297,72.8925,-1.0165,-0.5507,-23.6817,4.1972,8.1506,0.737
1298,58.0704,-0.9358,-0.5148,-18.7417,1.6798,7.8849,0.7357
1299,40.5314,-0.943,-0.4615,-12.9806,2.937,7.8942,0.7336
1300,66.5029,-0.9848,-0.5126,-21.52,2.7298,7.9595,0.7294
1301,27.7071,-0.9097,-0.4455,-8.7583,3.7055,7.7475,0.7392
1302,70.4034,-0.9624,-0.5211,-22.8613,0.3443,8.2375,0.732
1303,77.1928,-1.0404,-0.5142,-25.0432,4.4132,8.0227,0.7364
1304,48.6284,-0.9254,-0.483,-15.6317,2.1962,7.8248,0.7284
1305,47.2284,-0.9709,-0.4656,-15.1992,3.1326,7.9915,0.745
1306,61.6755,-0.9863,-0.4601,-19.903,1.235,7.972,0.7382
1307,51.016,-0.9481,-0.5185,-16.408,3.0099,7.8063,0.7389
1308,56.6493,-0.9836,-0.4782,-18.2534,1.7327,7.9326,0.7282
1309,57.2642,-0.9418,-0.5095,-18.5116,2.6099,7.9534,0.7277
1310,68.5881,-0.9649,-0.462,-22.2767,-0.6258,8.3602,0.7552
1311,56.9005,-0.9846,-0.4561,-18.3768,0.9636,8.1472,0.7585
1312,71.742,-0.9704,-0.5292,-23.2387,1.3536,7.9825,0.7405
1313,58.3931,-0.9621,-0.5246,-18.8415,2.7038,7.8748,0.7325
1314,60.9256,-0.9536,-0.5118,-19.658,1.7355,7.8631,0.7356
1315,33.491,-0.8923,-0.4746,-10.6899,3.9856,7.7535,0.7158
1316,58.5908,-0.9674,-0.5098,-18.9265,2.145,7.9635,0.7396
1317,64.7624,-0.95,-0.5431,-21.0497,1.746,8.2471,0.7419
1318,60.929,-0.9585,-0.5287,-19.7633,2.3083,8.1601,0.7381
1319,57.1157,-0.9435,-0.4896,-18.4459,2.226,7.9312,0.7315
1320,68.6317,-0.9721,-0.5189,-22.1658,1.481,7.8277,0.7314
1321,78.622,-0.9847,-0.5054,-25.5482,0.1064,8.2431,0.7399
1322,51.2959,-0.9551,-0.4759,-16.4501,2.3372,7.7148,0.7304
1323,0.0928,-0.6241,-0.5531,-0.2336,-0.7314,9.0505,0.719
1324,52.6166,-0.9423,-0.513,-16.9166,2.7466,7.7467,0.7194
1325,65.5098,-0.9562,-0.5117,-21.2053,1.3522,8.007,0.7259
1326,27.9695,-0.9304,-0.4726,-8.9059,4.0434,7.9903,0.7526
1327,57.792,-0.9577,-0.5135,-18.6576,2.2987,7.9269,0.7376
1328,57.4636,-0.9414,-0.4917,-18.5284,1.9395,7.8405,0.7291
1329,66.2967,-0.9703,-0.4872,-21.4185,1.2458,7.9087,0.7248
1330,57.024,-0.9343,-0.4564,-18.3745,0.355,7.8908,0.7209
1331,39.6011,-0.9259,-0.442,-12.698,1.7918,7.9666,0.7464
1332,61.0575,-0.9156,-0.4712,-19.7908,0.624,8.1177,0.7349
1333,52.0907,-0.9391,-0.4985,-16.847,1.8005,8.1309,0.7315
1334,64.8822,-0.9723,-0.4853,-21.0019,1.1974,8.0747,0.7375
1335,48.2303,-0.8919,-0.4597,-15.5839,1.5496,8.0483,0.7364
1336,32.0709,-0.9493,-0.4312,-10.1427,2.7449,7.7659,0.7508
1337,55.1358,-0.9378,-0.4525,-17.7863,1.4809,7.9323,0.7312
1338,45.0322,-0.9488,-0.4387,-14.4643,1.6945,7.9821,0.7425
1339,53.5021,-0.9357,-0.4998,-17.2483,2.4882,7.8755,0.7238
1340,58.3061,-0.9437,-0.4739,-18.8571,0.085,8.1433,0.7473
1341,56.0045,-0.9485,-0.512,-18.0622,2.2131,7.8901,0.7362
1342,43.0874,-0.9246,-0.4891,-13.8645,2.0449,8.0174,0.7344
1343,64.8737,-0.9821,-0.4419,-21.0312,0.1932,8.2857,0.7582
1344,59.7347,-0.9687,-0.4952,-19.3089,2.5599,7.988,0.7297
1345,56.5584,-0.9395,-0.4881,-18.2592,2.1929,7.9072,0.7246
1346,52.7237,-0.9434,-0.4785,-16.9917,2.222,7.9021,0.7266
1347,35.2801,-0.8757,-0.4658,-11.2485,2.8246,7.6966,0.7233
1348,78.1645,-0.9647,-0.508,-25.4573,0.1249,8.3854,0.7397
1349,32.9584,-0.9467,-0.4438,-10.4706,2.6495,7.8686,0.7482
1350,72.8996,-0.9646,-0.5359,-23.6273,1.31,7.9961,0.7329
1351,33.7197,-0.9193,-0.4737,-10.7077,3.7037,7.6824,0.7374
1352,67.1163,-0.9676,-0.4903,-21.6788,1.3566,7.8591,0.7151
1353,48.9739,-0.9474,-0.4694,-15.7008,2.1189,7.7439,0.7325
1354,49.9605,-0.9391,-0.5119,-16.1318,2.3771,8.0385,0.7326
1355,34.786,-0.94,-0.4441,-11.117,3.684,7.9222,0.7489
1356,75.4976,-0.9607,-0.5494,-24.5194,1.1937,8.0948,0.7382
1357,56.4421,-0.9724,-0.4541,-18.2241,1.0069,8.0778,0.7367
1358,51.7025,-0.9215,-0.4999,-16.6415,2.3993,7.7939,0.7232
1359,44.0794,-0.9234,-0.4905,-14.1223,2.809,7.755,0.7354
1360,76.8741,-0.9811,-0.516,-24.9254,0.6929,8.0558,0.7326
1361,76.292,-0.983,-0.4901,-24.7663,1.0511,8.1531,0.7321
1362,56.7261,-0.9367,-0.4949,-18.3176,1.8451,7.937,0.7268
1363,57.0464,-0.9562,-0.4973,-18.4103,2.0191,7.9332,0.729
1364,36.5929,-0.9196,-0.4462,-11.6845,2.9893,7.8208,0.7345
1365,58.1943,-0.9689,-0.5359,-18.7712,2.8561,7.876,0.7343
1366,51.0855,-0.9163,-0.4634,-16.4359,1.0469,7.8454,0.7271
1367,63.4344,-0.9486,-0.5393,-20.5671,2.3055,8.0791,0.7307
1368,51.2668,-0.9537,-0.4751,-16.5173,2.8024,7.9054,0.7308
1369,46.9945,-0.9189,-0.5286,-15.2502,2.4013,8.2884,0.7555
1370,67.7142,-0.9433,-0.4855,-21.8973,0.7838,7.9006,0.7199
1371,47.3695,-0.943,-0.5093,-15.2288,3.2805,7.8357,0.7274
1372,48.4984,-0.9349,-0.4618,-15.5389,1.9858,7.7121,0.7287
1373,72.3759,-0.9989,-0.4867,-23.4055,2.0404,7.8961,0.7169
1374,66.9235,-0.9679,-0.5244,-21.6795,1.6063,8.0572,0.736
1375,51.9705,-0.9485,-0.4843,-16.7499,2.4301,7.9244,0.7324
1376,69.5216,-0.9758,-0.503,-22.5251,0.9979,8.0771,0.7325
1377,57.7236,-0.9918,-0.5111,-18.7064,3.9662,8.148,0.7463
1378,73.7331,-0.9618,-0.5303,-23.9328,1.1547,8.0838,0.7392
1379,64.0108,-0.9816,-0.4997,-20.7363,2.1846,8.1038,0.7335
1380,31.9733,-0.895,-0.5283,-10.407,2.1936,8.5812,0.7516
1381,40.3733,-0.9575,-0.4746,-13.0651,4.1751,8.2898,0.7541
1382,50.7844,-0.9425,-0.4852,-16.3317,2.0978,7.8283,0.7257
1383,72.0511,-0.9655,-0.5014,-23.3514,0.6295,8.0455,0.7312
1384,54.4414,-0.922,-0.5267,-17.5939,1.7166,7.9728,0.7327
1385,63.1506,-0.9586,-0.5385,-20.5659,2.2347,8.4026,0.7396
1386,63.8291,-0.9811,-0.484,-20.619,1.835,7.943,0.7234
1387,38.582,-0.9441,-0.4384,-12.3531,2.0409,7.974,0.7499
1388,56.5121,-0.9721,-0.4396,-18.2104,1.1508,7.9668,0.731
1389,60.4645,-0.9735,-0.5014,-19.5793,1.6395,8.152,0.7299
1390,53.6772,-0.9561,-0.521,-17.3284,3.3088,7.9494,0.7249
1391,-0.0578,-0.633,-0.5715,-0.2217,-0.6781,9.1933,0.7222
1392,69.772,-0.9976,-0.4826,-22.5553,1.388,7.9341,0.726
1393,44.4428,-0.9169,-0.4634,-14.2811,2.6735,7.862,0.7268
1394,44.2505,-0.9431,-0.4648,-14.1785,2.7647,7.7986,0.7357
1395,78.6042,-0.9801,-0.5692,-25.5406,1.5858,8.1259,0.7357
1396,55.4182,-0.9537,-0.4888,-17.883,2.5455,7.9236,0.7277
1397,61.0218,-1.0039,-0.4685,-19.8446,3.1626,8.4314,0.7677
1398,56.3027,-0.9726,-0.4683,-18.1661,1.8504,8.0063,0.7432
1399,39.545,-0.908,-0.4543,-12.6013,2.3108,7.6487,0.7326
1400,52.2102,-0.9541,-0.4703,-16.7759,2.1753,7.7965,0.7343
1401,62.5649,-0.9522,-0.4882,-20.2007,0.5851,7.9306,0.728
1402,26.0089,-0.8682,-0.5436,-8.4302,3.8361,8.3759,0.7499
1403,55.6195,-0.9534,-0.5242,-17.9022,2.7564,7.7701,0.741
1404,52.3094,-0.9588,-0.4962,-16.783,2.5155,7.7165,0.7368
1405,58.8224,-0.9618,-0.5392,-19.1084,5.7541,8.0893,0.7367
1406,58.6521,-0.9616,-0.4604,-18.8863,1.861,7.7904,0.7289
1407,60.0129,-0.9385,-0.5131,-19.3742,2.0965,7.8396,0.7144
1408,72.3395,-0.9753,-0.5188,-23.4633,1.3575,8.0701,0.7314
1409,63.4397,-0.9612,-0.5018,-20.5171,2.0515,7.9594,0.7283
1410,67.4796,-0.989,-0.4804,-21.8004,0.8954,7.9408,0.7192
1411,47.737,-0.9578,-0.4736,-15.3636,2.8091,7.9746,0.7453
1412,76.6602,-1.0087,-0.5124,-24.8994,0.8773,8.2534,0.7362
1413,57.6054,-0.968,-0.4745,-18.5859,2.1104,7.9361,0.7344
1414,64.0926,-0.9516,-0.4663,-20.7399,1.749,8.0077,0.7298
1415,51.4758,-0.9442,-0.4724,-16.579,2.3085,7.8915,0.7319
1416,69.9985,-0.9647,-0.5074,-22.725,0.7811,8.2185,0.7295
1417,52.0003,-0.9429,-0.4951,-16.8087,2.3584,8.0793,0.7369
1418,74.4511,-0.9596,-0.4944,-24.1226,0.463,7.983,0.7321
1419,51.1192,-0.944,-0.5027,-16.4042,2.2196,7.7323,0.7361
1420,85.9026,-1.0122,-0.5425,-27.993,1.8391,8.3801,0.7551
1421,55.6809,-0.9063,-0.4934,-17.9779,1.5973,7.8834,0.721
1422,65.1619,-0.9887,-0.4621,-21.0973,0.6932,8.1577,0.747
1423,36.2601,-0.8977,-0.5082,-11.6535,2.0954,8.0653,0.7412
1424,63.6004,-0.9556,-0.4939,-20.5479,1.0047,7.9145,0.7294
1425,42.4935,-0.8888,-0.4993,-13.6779,1.8063,7.9662,0.7204
1426,75.6903,-0.9838,-0.5549,-24.5385,0.8614,8.0442,0.7333
1427,55.9022,-0.9282,-0.5183,-18.0058,2.1297,7.7661,0.7346
1428,58.96,-0.9593,-0.5188,-19.0165,2.5823,7.8358,0.7295
1429,57.5928,-0.9702,-0.4555,-18.5985,1.2266,8.0632,0.7499
1430,35.045,-0.9438,-0.4139,-11.1261,2.1363,7.7982,0.7508
1431,75.8215,-0.9533,-0.5403,-24.6579,0.6807,8.226,0.7434
1432,44.0358,-0.9109,-0.4954,-14.1425,3.5818,7.7708,0.7195
1433,65.9693,-0.9497,-0.5252,-21.3444,1.8436,7.906,0.7273
1434,42.9973,-0.9239,-0.4991,-13.7952,2.3827,7.8504,0.7383
1435,59.9484,-0.9841,-0.4346,-19.314,1.592,7.8916,0.7404
1436,50.2098,-0.9401,-0.4754,-16.1253,2.1955,7.7821,0.7296
1437,47.5358,-0.9275,-0.4891,-15.2526,2.1188,7.7804,0.7386
1438,56.1479,-0.9431,-0.4973,-18.131,1.7178,7.9793,0.736
1439,61.8441,-0.9728,-0.4744,-19.9954,1.7128,8.027,0.7399
1440,39.9461,-0.8869,-0.4964,-12.8662,1.4527,8.0601,0.738
1441,57.6843,-0.9527,-0.4691,-18.5916,1.785,7.8603,0.7251
1442,53.7769,-0.9468,-0.5147,-17.3202,2.933,7.8154,0.72
1443,66.9538,-0.9568,-0.5063,-21.6546,1.0313,7.9543,0.737
1444,40.7784,-0.9316,-0.4709,-13.0138,3.1225,7.6748,0.7375
1445,61.4521,-0.9292,-0.5046,-19.8518,1.4909,7.8605,0.7222
1446,71.0769,-0.9794,-0.5814,-23.0164,2.8061,7.9094,0.7287
1447,48.6566,-0.9251,-0.5016,-15.7263,2.3314,8.0848,0.7311
1448,75.5416,-0.9949,-0.5557,-24.4526,2.2312,7.8822,0.7295
1449,62.9473,-0.9707,-0.5141,-20.3006,2.0773,7.8088,0.7306
1450,40.6069,-0.9231,-0.5138,-13.1004,2.9718,8.1274,0.7365
1451,41.178,-0.9384,-0.5,-13.2989,2.5711,8.2404,0.7592
1452,46.9719,-0.9529,-0.4676,-15.0178,2.3552,7.6751,0.7328
1453,48.9076,-0.9293,-0.4684,-15.6932,2.0849,7.7265,0.7213
1454,56.9925,-0.9628,-0.4707,-18.3521,1.6057,7.8549,0.7257
1455,51.958,-0.9595,-0.4709,-16.7102,2.7464,7.8133,0.7282
1456,66.4842,-0.9836,-0.4722,-21.484,1.7201,7.9207,0.7239
1457,65.3747,-0.9672,-0.4723,-21.1084,1.1148,7.902,0.7302
1458,53.9985,-0.948,-0.4705,-17.3982,1.1489,7.9733,0.7482
1459,70.2609,-0.9976,-0.4817,-22.7162,0.755,7.9822,0.7253
1460,47.0054,-0.959,-0.4152,-15.0925,1.6478,7.9422,0.742
1461,55.9877,-0.943,-0.4723,-18.0318,1.9574,7.8048,0.7223
1462,65.9842,-0.9705,-0.4896,-21.3883,1.3121,8.1361,0.7395
1463,42.4421,-0.9132,-0.478,-13.6365,2.3295,7.9084,0.731
1464,49.126,-0.9818,-0.4998,-15.8046,5.0381,7.8527,0.7425
1465,54.4284,-0.9412,-0.4768,-17.5448,1.8881,7.8951,0.7276
1466,38.4528,-0.9114,-0.5392,-12.378,3.2248,8.0462,0.7366
1467,44.7747,-0.9077,-0.4691,-14.3171,1.2975,7.6687,0.7236
1468,55.772,-0.9689,-0.4372,-17.9848,1.2991,7.9995,0.741
1469,66.4446,-1.0171,-0.456,-21.517,3.2146,8.094,0.7525
1470,56.0121,-0.9536,-0.4797,-18.0414,2.3566,7.828,0.7229
1471,35.7781,-0.9116,-0.4901,-11.4527,4.2302,7.8245,0.7279
1472,46.7186,-0.9338,-0.4847,-14.9871,2.381,7.7889,0.7338
1473,35.4236,-0.8992,-0.4858,-11.3286,3.1015,7.8606,0.729
1474,32.5697,-0.8875,-0.449,-10.3074,0.8276,7.6757,0.7257
1475,44.8551,-0.958,-0.4439,-14.4281,2.5981,8.014,0.7435
1476,73.2965,-0.9973,-0.5052,-23.7859,1.5704,8.165,0.7335
1477,38.6789,-0.9352,-0.4203,-12.3426,2.1841,7.8164,0.7433
1478,55.1966,-0.9416,-0.4966,-17.7788,2.1295,7.8241,0.7196
1479,55.1817,-0.961,-0.4857,-17.7954,2.6206,7.9094,0.7313
1480,44.5188,-0.972,-0.4347,-14.3014,2.2819,8.0301,0.7469
1481,53.1982,-0.9533,-0.5013,-17.157,3.0494,7.8961,0.7345
1482,51.0854,-0.9515,-0.5257,-16.3639,2.6451,7.638,0.7392
1483,54.0163,-0.9448,-0.4944,-17.4198,2.0832,7.9365,0.7378
1484,66.0898,-0.9675,-0.5107,-21.3909,2.447,7.9425,0.7208
1485,63.645,-0.9735,-0.4867,-20.498,1.94,7.7398,0.7286
1486,60.274,-0.9725,-0.5435,-19.5737,5.65,8.0775,0.7437
1487,57.6025,-0.9631,-0.49,-18.5823,1.2352,7.9543,0.7438
1488,71.2366,-0.9718,-0.5182,-23.0954,0.8387,8.0911,0.7325
1489,53.4565,-0.9487,-0.4942,-17.1634,2.5816,7.6862,0.7302
1490,53.315,-0.9586,-0.4909,-17.1757,2.8794,7.8621,0.7292
1491,34.4796,-0.9543,-0.4382,-10.9769,2.2058,7.9164,0.7587
1492,69.8093,-0.9649,-0.5224,-22.5974,1.3902,7.9446,0.7304
1493,53.8528,-0.9381,-0.4736,-17.3628,1.9976,7.8974,0.7294
1494,67.1405,-0.9631,-0.5301,-21.7745,2.0147,8.0759,0.7349
1495,44.2522,-0.9038,-0.471,-14.1628,2.3506,7.6596,0.7185
1496,61.0747,-0.9734,-0.4839,-19.7329,2.0752,7.9655,0.7325
1497,52.0219,-0.9704,-0.4504,-16.7416,1.3024,7.978,0.7446
1498,63.5013,-0.9961,-0.4676,-20.464,2.9222,7.762,0.7241
1499,62.8253,-0.9383,-0.4982,-20.3258,1.3944,7.959,0.7291
1500,44.0216,-0.9218,-0.4241,-14.1436,0.9941,7.9879,0.7375
1501,55.7142,-0.9657,-0.463,-17.965,1.9533,7.9597,0.7347
1502,54.7393,-0.9347,-0.4727,-17.6685,1.4954,7.9617,0.723
1503,56.2115,-0.9514,-0.4792,-18.1457,1.3004,8.0072,0.7316
1504,39.6619,-0.9247,-0.4991,-12.6996,2.8927,7.8596,0.7422
1505,47.5278,-0.9223,-0.4833,-15.3283,1.4305,8.053,0.7397
1506,48.2355,-0.9817,-0.4027,-15.4757,1.6118,7.9437,0.7538
1507,60.3346,-0.9677,-0.5075,-19.4106,2.386,7.6907,0.7217
1508,43.3955,-0.9482,-0.463,-13.8684,2.7138,7.7427,0.734
1509,41.9344,-0.9446,-0.4484,-13.3966,2.6361,7.7888,0.7525
1510,46.3258,-0.9334,-0.5048,-14.9733,3.0651,8.1155,0.7352
1511,89.7628,-0.9868,-0.4708,-29.1347,-0.2169,8.0145,0.7231
1512,61.2697,-0.9619,-0.4605,-19.7771,0.8937,7.9443,0.722
1513,59.9311,-0.9645,-0.4946,-19.2738,1.7703,7.7108,0.7268
1514,52.1417,-0.9779,-0.4468,-16.7575,2.7104,7.8633,0.7399
1515,47.6223,-0.9348,-0.4462,-15.3037,2.3237,7.8359,0.732
1516,61.0661,-0.9675,-0.4885,-19.7356,1.8808,7.9817,0.7283
1517,50.131,-0.9307,-0.5123,-16.194,1.9563,8.0877,0.7446
1518,56.1788,-0.9338,-0.5437,-18.1931,2.5582,8.061,0.7338
1519,74.6105,-0.9615,-0.4832,-24.2083,0.1007,8.1148,0.7213
1520,57.438,-0.9623,-0.4776,-18.5247,2.249,7.8871,0.7325
1521,86.6263,-0.9809,-0.5126,-28.1221,-0.913,8.0902,0.7356
1522,58.0113,-0.9516,-0.4802,-18.6619,2.1774,7.7087,0.7173
1523,67.7007,-0.9956,-0.4856,-21.8807,0.7911,8.0004,0.7329
1524,72.0052,-0.964,-0.4909,-23.3763,-1.034,8.2777,0.7299
1525,64.1866,-0.976,-0.5364,-20.7795,4.0218,7.933,0.7278
1526,84.6066,-0.996,-0.4791,-27.4413,0.4368,8.0107,0.7182
1527,78.5862,-0.9757,-0.5109,-25.5097,1.0595,8.0659,0.7339
1528,43.639,-0.9446,-0.4512,-13.9903,2.4253,7.8708,0.7373
1529,40.6739,-0.9009,-0.4761,-13.0176,2.543,7.7493,0.7298
1530,90.1814,-0.9951,-0.5523,-29.3629,-0.3704,8.3351,0.7501
1531,64.2565,-0.945,-0.5037,-20.7936,1.0702,8.0016,0.7401
1532,86.9023,-0.995,-0.4843,-28.2883,-1.2326,8.4044,0.7378
1533,45.412,-0.921,-0.4764,-14.5858,1.2447,7.9048,0.7343
1534,53.3877,-0.9642,-0.4983,-17.1786,2.5983,7.8297,0.7384
1535,42.1396,-0.9194,-0.5077,-13.5655,1.7541,8.0496,0.7345
1536,28.9759,-0.8841,-0.482,-9.1644,2.7168,7.6872,0.725
1537,57.831,-0.9467,-0.546,-18.7854,1.9978,8.3035,0.7478
1538,33.4027,-0.9069,-0.4774,-10.7112,2.0829,8.0785,0.7361
1539,71.6183,-0.9853,-0.5126,-23.2077,1.7181,8.0307,0.7259
1540,67.115,-0.9813,-0.509,-21.6751,2.2815,7.8328,0.7254
1541,51.4704,-0.9386,-0.4876,-16.5422,1.9977,7.7993,0.7343
1542,53.6422,-0.9348,-0.4821,-17.2974,1.9347,7.9104,0.7256
1543,53.1234,-0.947,-0.5589,-17.2601,2.6881,8.3248,0.7309
1544,56.4071,-0.9683,-0.4891,-18.21,2.4718,7.9695,0.7267
1545,50.5567,-0.9356,-0.4589,-16.2563,2.5354,7.8033,0.7172
1546,55.7796,-0.9336,-0.4894,-17.9877,1.7488,7.8617,0.7208
1547,67.3581,-1.0016,-0.4956,-21.8056,2.9146,7.9918,0.7302
1548,43.0626,-0.9351,-0.4642,-13.8657,1.9493,8.096,0.7527
1549,39.2155,-0.921,-0.4266,-12.4981,1.514,7.7506,0.7412
1550,72.6317,-0.9535,-0.5615,-23.56,1.3527,8.0247,0.7454
1551,48.516,-0.9575,-0.5396,-15.8014,4.2023,8.4597,0.7544
1552,51.4771,-0.9815,-0.4252,-16.5448,1.4924,7.9624,0.752
1553,43.9475,-0.9352,-0.4922,-14.1266,3.6404,7.8752,0.7318
1554,72.2158,-0.9885,-0.5073,-23.4002,2.3698,7.9785,0.7241
1555,57.8197,-0.9656,-0.487,-18.6357,2.0904,7.871,0.7263
1556,51.9013,-0.9323,-0.4623,-16.6858,1.4722,7.8067,0.7238
1557,62.0109,-0.9626,-0.502,-20.0413,1.8611,7.9512,0.7383
1558,70.4752,-0.93,-0.5299,-22.8774,0.971,8.0596,0.7419
1559,55.4583,-0.9806,-0.4376,-17.8673,1.6418,7.9738,0.7481
1560,56.6259,-0.9621,-0.4915,-18.2745,2.4774,7.9285,0.7313
1561,46.3646,-0.9473,-0.4953,-14.8944,3.6457,7.8224,0.7317
1562,71.9951,-0.9723,-0.5325,-23.3596,1.2089,8.1083,0.7286
1563,43.9018,-0.965,-0.4462,-14.052,2.1043,7.8734,0.7467
1564,58.8827,-0.9642,-0.5219,-18.9933,2.5077,7.869,0.7367
1565,40.5234,-0.967,-0.4529,-12.9775,4.1196,7.882,0.7538
1566,60.5472,-1.0117,-0.4949,-19.5737,4.487,7.993,0.7453
1567,66.9387,-0.9462,-0.501,-21.7204,0.142,8.1985,0.7429
