,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
3687,-6.9609,-0.4419,0.7546,-1.4351,-9.5007,22.5253,0.9115
3688,-6.933,-0.4344,0.7662,-1.4479,-9.6967,22.535,0.9136
3689,-7.0305,-0.437,0.7437,-1.4359,-9.2621,22.5477,0.9139
3690,-6.98,-0.4267,0.7575,-1.4547,-9.6438,22.5538,0.9082
3691,-6.8795,-0.3832,0.8677,-1.5955,-13.4675,22.999,0.916
3692,-6.9666,-0.4375,0.788,-1.4629,-9.7339,22.6825,0.914
3693,-6.9005,-0.427,0.8859,-1.5587,-10.4338,23.0072,0.916
3694,-7.0985,-0.451,0.7021,-1.394,-8.8846,22.4773,0.9133
3695,-6.7235,-0.4524,0.8462,-1.4875,-9.9435,22.6193,0.9125
3696,-6.8004,-0.4611,0.864,-1.4983,-9.961,22.8109,0.9143
3697,-6.8531,-0.4317,0.7638,-1.4364,-9.6325,22.4107,0.9122
3698,-6.9093,-0.4238,0.7243,-1.4279,-9.5221,22.3085,0.9096
3699,-8.0257,-0.4869,0.5225,-1.3416,-8.6122,23.1211,0.9047
3700,-6.8303,-0.4495,0.8183,-1.4721,-9.6647,22.6233,0.9145
3701,-8.2442,-0.4216,0.5722,-1.4959,-12.8035,23.7442,0.9098
3702,-6.7561,-0.4057,0.8213,-1.4982,-9.7324,22.4596,0.9184
3703,-6.9608,-0.4348,0.7732,-1.4604,-9.698,22.6011,0.9143
3704,-6.8898,-0.4624,0.7557,-1.3827,-9.7162,22.4637,0.9329
3705,-7.0079,-0.4342,0.7723,-1.4635,-9.6487,22.6551,0.9117
3706,-7.0644,-0.4003,0.703,-1.439,-9.1643,22.3442,0.9091
3707,-6.8441,-0.4362,0.7819,-1.4552,-9.7881,22.4883,0.9126
3708,-6.9868,-0.4207,0.7839,-1.5013,-9.2774,22.6408,0.9217
3709,-6.9158,-0.4798,0.9283,-1.5571,-9.8833,23.2371,0.9247
3710,-6.9508,-0.4255,0.7519,-1.4415,-9.4342,22.4594,0.9121
3711,-6.8979,-0.3804,0.8408,-1.5721,-13.0568,22.877,0.911
3712,-6.6958,-0.4291,0.8679,-1.5144,-9.7115,22.5904,0.9208
3713,-7.3491,-0.4228,0.7774,-1.5058,-9.3997,23.1132,0.9139
3714,-6.723,-0.4569,0.8831,-1.5147,-9.715,22.7696,0.9088
3715,-7.0312,-0.4298,0.7195,-1.42,-9.2032,22.4291,0.9153
3716,-7.0156,-0.4185,0.8521,-1.5334,-10.0277,22.9891,0.9122
3717,-7.2598,-0.4622,0.7407,-1.4477,-9.3372,22.93,0.9039
3718,-6.8369,-0.4356,0.7612,-1.4322,-9.587,22.38,0.9133
3719,-7.9323,-0.4097,0.6631,-1.5204,-13.6099,23.688,0.9012
3720,-6.7456,-0.3629,0.9206,-1.6456,-14.0372,23.0231,0.9144
3721,-6.7217,-0.4305,0.8394,-1.4973,-10.2341,22.5731,0.9119
3722,-7.1396,-0.4304,0.7387,-1.4505,-9.427,22.6707,0.9161
3723,-7.0123,-0.4328,0.7597,-1.4471,-9.4689,22.5974,0.9146
3724,-7.011,-0.4495,0.7167,-1.4025,-8.9772,22.4379,0.9147
3725,-7.0667,-0.4363,0.7218,-1.407,-8.8193,22.4734,0.9122
3726,-6.8974,-0.4476,0.7509,-1.4321,-9.4161,22.4408,0.9135
3727,-6.8683,-0.4359,0.7572,-1.4486,-9.9922,22.4515,0.9171
3728,-6.9465,-0.4116,0.8769,-1.5622,-10.3034,22.9864,0.9133
3729,-6.9521,-0.4321,0.7599,-1.4434,-9.5499,22.5211,0.9139
3730,-6.7755,-0.3862,0.8606,-1.5896,-13.2613,22.8229,0.9112
3731,-7.6666,-0.4818,0.5945,-1.3514,-9.2285,22.9314,0.8935
3732,-7.0611,-0.4169,0.7474,-1.4694,-9.2436,22.5882,0.9187
3733,-6.9062,-0.4282,0.8101,-1.499,-9.9006,22.691,0.9081
3734,-6.9915,-0.4432,0.8043,-1.4872,-9.5753,22.7635,0.9156
3735,-8.4027,-0.5215,0.443,-1.2816,-10.5017,23.4871,0.8931
3736,-7.1694,-0.4113,0.7422,-1.4724,-9.4487,22.6865,0.9146
3737,-6.9772,-0.4405,0.7629,-1.4506,-9.701,22.5976,0.9137
3738,-6.913,-0.4612,0.8042,-1.449,-9.4021,22.6806,0.9152
3739,-7.2496,-0.4236,0.7083,-1.4353,-9.0197,22.6488,0.9178
3740,-6.802,-0.401,0.9854,-1.6788,-13.44,23.3997,0.9169
3741,-7.1811,-0.4389,0.7304,-1.4332,-9.187,22.6988,0.9138
3742,-6.78,-0.4613,0.9002,-1.5274,-10.2093,22.9553,0.9164
3743,-6.7123,-0.369,0.8439,-1.562,-9.9477,22.4279,0.9248
3744,-6.7738,-0.4405,0.8277,-1.4891,-9.9683,22.5945,0.9134
3745,-7.0456,-0.4576,0.7085,-1.3583,-9.562,22.4729,0.9204
3746,-7.0516,-0.4201,0.8096,-1.5117,-9.9306,22.8573,0.913
3747,-6.9962,-0.4316,0.7512,-1.4448,-9.4816,22.5352,0.9145
3748,-6.8805,-0.4522,0.8047,-1.4561,-9.4759,22.6513,0.9141
3749,-6.9362,-0.4155,0.8013,-1.5101,-9.3869,22.6423,0.92
3750,-6.5957,-0.3791,0.9506,-1.6214,-15.6509,23.0476,0.9346
3751,-7.1557,-0.4515,0.7461,-1.4525,-9.6182,22.8031,0.9
3752,-6.9512,-0.3952,0.7358,-1.4533,-9.0031,22.2919,0.9218
3753,-6.9507,-0.4363,0.778,-1.4523,-9.6655,22.6138,0.9142
3754,-6.7697,-0.3777,0.9089,-1.6148,-13.5343,23.0052,0.9077
3755,-6.9744,-0.4231,0.7393,-1.4454,-9.3843,22.4377,0.9126
3756,-6.8716,-0.4417,0.7884,-1.4638,-9.3726,22.5432,0.9144
3757,-6.8938,-0.445,0.7612,-1.4273,-9.6164,22.4709,0.9125
3758,-6.9936,-0.4214,0.7279,-1.4512,-9.5912,22.4394,0.9112
3759,-7.153,-0.4239,0.7547,-1.4788,-9.3548,22.7452,0.9159
3760,-6.8816,-0.4327,0.8315,-1.5029,-10.0791,22.7494,0.9104
3761,-8.5424,-0.598,0.2877,-1.0766,-7.4839,23.0056,0.8925
3762,-6.974,-0.427,0.7641,-1.465,-9.5731,22.561,0.9143
3763,-6.6696,-0.4369,0.8552,-1.4978,-10.1733,22.555,0.9371
3764,-6.8501,-0.4301,0.7809,-1.4596,-9.7948,22.4757,0.9089
3765,-6.858,-0.4333,0.7686,-1.4462,-9.6656,22.437,0.9124
3766,-7.0051,-0.4604,0.7235,-1.3926,-8.9691,22.4627,0.9131
3767,-6.794,-0.4543,0.8493,-1.495,-9.8783,22.7238,0.9162
3768,-7.0575,-0.4549,0.7437,-1.4405,-8.6997,22.6116,0.9221
3769,-7.1168,-0.4209,0.7331,-1.4632,-9.8227,22.6509,0.9014
3770,-7.1145,-0.4331,0.7277,-1.4187,-9.1279,22.5844,0.9154
3771,-6.9291,-0.4111,0.7875,-1.4637,-9.3844,22.5371,0.9219
3772,-7.089,-0.4224,0.674,-1.4028,-9.1746,22.3157,0.917
3773,-6.9889,-0.4383,0.8184,-1.5093,-9.5417,22.8332,0.9153
3774,-6.9969,-0.4097,0.751,-1.4676,-9.5752,22.498,0.9056
3775,-6.9692,-0.4013,0.7919,-1.5239,-9.7739,22.6377,0.9201
3776,-6.9073,-0.4021,0.7416,-1.469,-9.7836,22.3477,0.9101
3777,-7.0154,-0.4401,0.7262,-1.4288,-9.5759,22.5025,0.9138
3778,-6.9631,-0.4111,0.7164,-1.4405,-9.1791,22.2955,0.9171
3779,-6.7831,-0.44,0.8519,-1.5137,-9.6872,22.6925,0.9113
3780,-7.0111,-0.449,0.754,-1.436,-9.4702,22.6082,0.9132
3781,-7.0482,-0.417,0.6819,-1.4101,-9.2023,22.2794,0.914
3782,-6.5398,-0.4029,0.8582,-1.535,-10.294,22.3472,0.9037
3783,-6.8399,-0.4525,0.791,-1.4397,-9.4334,22.5338,0.9121
3784,-8.2716,-0.4376,0.5533,-1.4515,-13.4397,23.7799,0.9012
3785,-6.9292,-0.4621,0.7206,-1.3863,-9.1052,22.3646,0.9056
3786,-6.8274,-0.4302,0.8412,-1.4997,-9.6009,22.6603,0.9234
3787,-6.8678,-0.513,0.7066,-1.2948,-9.0352,22.3037,0.9314
3788,-7.2059,-0.4208,0.6685,-1.3938,-8.5639,22.3859,0.9126
3789,-6.9115,-0.4263,0.759,-1.4529,-9.3363,22.4355,0.9138
3790,-7.2677,-0.4808,0.7366,-1.4161,-9.0477,22.9135,0.9121
3791,-6.7397,-0.4183,0.8084,-1.4881,-10.0613,22.4467,0.9073
3792,-8.3996,-0.5741,0.3999,-1.1889,-9.0805,23.3263,0.8926
3793,-7.0234,-0.4443,0.7217,-1.4102,-9.1808,22.462,0.9118
3794,-6.7816,-0.3557,0.9319,-1.6659,-14.2569,23.1167,0.9094
3795,-6.6002,-0.4136,0.8968,-1.5396,-9.7067,22.539,0.9201
3796,-6.8207,-0.4441,0.7741,-1.4345,-9.6106,22.4319,0.9099
3797,-7.015,-0.4403,0.7476,-1.4355,-9.4025,22.5662,0.9143
3798,-7.8575,-0.4364,0.7983,-1.6263,-14.8112,24.2326,0.9052
3799,-6.7622,-0.3677,0.9085,-1.6324,-13.9005,22.9986,0.9135
3800,-7.9769,-0.4154,0.6781,-1.5357,-14.4225,23.8812,0.9011
3801,-6.978,-0.4333,0.7552,-1.4517,-9.6675,22.5499,0.9104
3802,-6.8026,-0.4559,0.8437,-1.492,-9.9306,22.7179,0.9159
3803,-7.0799,-0.4157,0.777,-1.4978,-9.5532,22.7322,0.9129
3804,-6.9314,-0.4596,0.7963,-1.4464,-9.2884,22.6881,0.9124
3805,-6.8664,-0.4365,0.788,-1.4574,-9.7884,22.5468,0.9107
3806,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
3807,-7.0016,-0.4307,0.7292,-1.4351,-9.5251,22.4617,0.9137
3808,-7.0143,-0.4408,0.7533,-1.4415,-9.3901,22.5845,0.9129
3809,-8.4364,-0.5127,0.448,-1.305,-11.7204,23.6032,0.8947
3810,-7.7958,-0.4686,0.5784,-1.3649,-9.0357,23.001,0.8957
3811,-7.0861,-0.4041,0.7369,-1.4823,-9.2704,22.5414,0.9224
3812,-6.8251,-0.361,0.8821,-1.6187,-13.6181,22.9394,0.9132
3813,-7.0539,-0.488,0.6493,-1.2929,-9.0463,22.2753,0.9328
3814,-6.9374,-0.4507,0.7895,-1.4723,-9.8692,22.6896,0.9171
3815,-7.1075,-0.4371,0.7086,-1.4181,-9.3279,22.5095,0.9107
3816,-6.981,-0.4328,0.7547,-1.4456,-9.5144,22.5343,0.9137
3817,-6.9017,-0.4233,0.6824,-1.3766,-8.8121,22.0638,0.9039
3818,-6.7813,-0.4244,0.7782,-1.4637,-9.9618,22.3837,0.9069
3819,-6.7866,-0.422,0.8819,-1.5455,-10.4602,22.8272,0.9139
3820,-7.138,-0.4237,0.7747,-1.4954,-9.5021,22.8182,0.9152
3821,-7.0623,-0.4433,0.7672,-1.4556,-9.1933,22.694,0.9165
3822,-6.8558,-0.367,0.8638,-1.6122,-13.703,22.9282,0.9145
3823,-6.8315,-0.3815,0.8801,-1.6006,-13.6551,22.9986,0.9156
3824,-6.9517,-0.4153,0.7554,-1.4665,-9.7756,22.4824,0.9137
3825,-7.3257,-0.4335,0.7509,-1.4931,-9.6862,23.0197,0.9074
3826,-7.32,-0.4489,0.6767,-1.3899,-8.411,22.6242,0.9204
3827,-6.8445,-0.4608,0.8607,-1.5002,-9.7203,22.8439,0.9154
3828,-7.1076,-0.4272,0.7531,-1.4607,-9.458,22.6801,0.9152
3829,-6.8434,-0.3968,0.7901,-1.5063,-9.9177,22.4522,0.9075
3830,-7.2591,-0.3635,0.8137,-1.6277,-13.3931,23.2754,0.9154
3831,-8.4268,-0.552,0.3464,-1.1511,-9.4713,23.1089,0.8916
3832,-6.8554,-0.3615,0.8508,-1.6117,-13.6545,22.8679,0.9098
3833,-7.0714,-0.436,0.7325,-1.438,-9.1434,22.5531,0.9146
3834,-6.6221,-0.3713,0.9532,-1.6633,-14.1864,23.0117,0.9124
3835,-7.2123,-0.4277,0.7693,-1.4699,-9.4445,22.8962,0.918
3836,-6.506,-0.354,0.9693,-1.6469,-15.6218,22.9548,0.9316
3837,-6.982,-0.4332,0.7796,-1.4711,-9.6984,22.6541,0.9129
3838,-6.7349,-0.4628,0.7995,-1.4293,-9.4982,22.4245,0.9124
3839,-7.6578,-0.4743,0.6123,-1.3698,-9.3386,22.9825,0.8951
3840,-6.9092,-0.3971,0.7662,-1.4935,-9.7319,22.435,0.911
3841,-7.0595,-0.4728,0.7342,-1.4046,-10.509,22.7055,0.9059
3842,-6.9256,-0.4319,0.77,-1.4494,-9.6566,22.535,0.9133
3843,-6.8993,-0.4462,0.7957,-1.4626,-9.4563,22.6189,0.9105
3844,-7.9386,-0.4102,0.6767,-1.5365,-13.7005,23.7637,0.8993
3845,-6.9511,-0.4311,0.7492,-1.4341,-9.462,22.4673,0.9132
3846,-7.0808,-0.4291,0.7612,-1.463,-9.4561,22.6993,0.9104
3847,-6.8288,-0.4288,0.8054,-1.4669,-9.9236,22.5646,0.913
3848,-7.9538,-0.4093,0.6611,-1.5201,-13.6348,23.712,0.9008
3849,-7.0734,-0.4257,0.794,-1.5039,-9.7356,22.8344,0.9148
3850,-6.9566,-0.4237,0.7462,-1.4454,-9.0987,22.4283,0.9088
3851,-6.7287,-0.3532,0.9373,-1.6666,-14.3772,23.0721,0.9121
3852,-7.1039,-0.4398,0.7148,-1.4249,-11.0284,22.6372,0.9109
3853,-6.818,-0.4388,0.8399,-1.4953,-9.8061,22.6857,0.911
3854,-6.9573,-0.4418,0.7578,-1.4351,-9.4303,22.5302,0.9118
3855,-6.9512,-0.4469,0.7489,-1.4249,-9.091,22.4723,0.9153
3856,-6.6948,-0.47,0.8221,-1.4134,-10.3015,22.5359,0.934
3857,-6.8101,-0.4508,0.8387,-1.4901,-9.8552,22.6954,0.9156
3858,-7.362,-0.3968,0.7182,-1.4986,-9.0525,22.8051,0.9272
3859,-6.9897,-0.4063,0.7789,-1.5034,-9.6347,22.6198,0.9212
3860,-6.9245,-0.4333,0.7706,-1.4498,-9.6486,22.5375,0.9138
3861,-6.9437,-0.4366,0.7742,-1.4722,-10.0729,22.6264,0.9059
3862,-6.916,-0.4334,0.7701,-1.4437,-9.6235,22.5253,0.9139
3863,-6.917,-0.4288,0.7775,-1.4623,-9.6778,22.5419,0.9125
3864,-6.9198,-0.4419,0.7814,-1.454,-9.6445,22.5888,0.9116
3865,-7.1049,-0.4222,0.7327,-1.457,-9.6158,22.6034,0.9161
3866,-7.4928,-0.4319,0.7898,-1.5662,-13.5263,23.6383,0.9018
3867,-8.3761,-0.5131,0.4651,-1.297,-11.1095,23.5598,0.8844
3868,-6.8541,-0.4123,0.7803,-1.4795,-9.8834,22.4533,0.9055
3869,-6.8182,-0.4373,0.7915,-1.4609,-9.8771,22.5016,0.9126
3870,-6.948,-0.435,0.7751,-1.4565,-9.6785,22.5923,0.9144
3871,-6.8367,-0.3735,0.7938,-1.5335,-9.9164,22.4345,0.9139
3872,-6.725,-0.4437,0.8011,-1.4625,-9.8105,22.4363,0.9115
3873,-8.0599,-0.446,0.4979,-1.3487,-8.3304,22.9448,0.9018
3874,-7.3073,-0.4404,0.7303,-1.4739,-9.2441,22.9143,0.9087
3875,-6.7739,-0.4377,0.8332,-1.5023,-10.0115,22.6127,0.9127
3876,-7.0861,-0.3964,0.806,-1.5653,-9.7675,22.8571,0.9193
3877,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
3878,-6.7812,-0.4246,0.8034,-1.479,-10.1584,22.502,0.9109
3879,-7.0241,-0.4568,0.7266,-1.3981,-8.9418,22.4898,0.9144
3880,-6.7801,-0.4407,0.8408,-1.5004,-10.304,22.6899,0.9163
3881,-7.0219,-0.4322,0.7372,-1.4363,-9.4545,22.5101,0.914
3882,-6.7653,-0.3551,0.9205,-1.671,-15.1957,23.0992,0.9121
3883,-6.5627,-0.4407,0.8563,-1.489,-10.4999,22.4788,0.9178
3884,-6.9853,-0.4278,0.7662,-1.4594,-9.5517,22.5756,0.9091
3885,-7.0268,-0.4289,0.7208,-1.4211,-9.201,22.4255,0.915
3886,-6.9035,-0.4278,0.7474,-1.4353,-9.4868,22.3863,0.9126
3887,-6.8867,-0.4042,0.7374,-1.4603,-9.6669,22.2973,0.9061
3888,-7.9392,-0.4097,0.6599,-1.534,-14.1574,23.7219,0.9017
3889,-6.9896,-0.4459,0.7542,-1.4241,-8.9537,22.5233,0.9159
3890,-6.8744,-0.4191,0.7817,-1.4726,-9.4711,22.4794,0.9075
3891,-7.1817,-0.4155,0.8874,-1.5971,-10.1719,23.3642,0.9149
3892,-8.3274,-0.5072,0.4765,-1.3099,-11.2351,23.5336,0.8947
3893,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
3894,-6.8673,-0.4068,0.7858,-1.4823,-9.8195,22.4854,0.9108
3895,-7.1869,-0.3533,0.7469,-1.5822,-9.7748,22.6793,0.9174
3896,-6.8148,-0.4647,0.7836,-1.3943,-9.9433,22.5016,0.9309
3897,-6.7591,-0.4324,0.7683,-1.4404,-9.9468,22.3186,0.9077
3898,-7.2332,-0.4304,0.758,-1.4659,-9.3741,22.8758,0.9203
3899,-7.1918,-0.4104,0.7099,-1.4602,-9.5097,22.5962,0.9189
3900,-6.6992,-0.3607,0.9221,-1.645,-14.5252,22.9874,0.9076
3901,-6.5762,-0.3997,1.0315,-1.6864,-13.7681,23.3058,0.9094
3902,-6.8757,-0.4446,0.7905,-1.4712,-9.8111,22.5829,0.9176
3903,-6.7114,-0.441,0.8378,-1.4757,-9.1095,22.4924,0.9233
3904,-6.7958,-0.4614,0.8589,-1.4974,-9.764,22.774,0.9154
3905,-6.9194,-0.42,0.7715,-1.476,-9.9397,22.5282,0.9134
3906,-8.1074,-0.4664,0.5724,-1.4122,-13.0786,23.6533,0.8997
3907,-7.5507,-0.434,0.554,-1.3303,-8.1454,22.4078,0.9092
3908,-6.8721,-0.4568,0.8494,-1.4958,-9.782,22.8294,0.915
3909,-7.0135,-0.4394,0.7942,-1.4879,-9.3216,22.7537,0.9142
3910,-6.5211,-0.3227,1.1623,-1.8827,-16.0243,23.7333,0.9113
3911,-6.8555,-0.4478,0.7969,-1.442,-9.8516,22.5965,0.9122
3912,-6.9462,-0.4081,0.775,-1.4883,-9.7999,22.5423,0.9079
3913,-6.885,-0.4562,0.7813,-1.4421,-9.3913,22.5641,0.915
3914,-7.2517,-0.4259,0.7221,-1.4469,-9.1265,22.7204,0.9198
3915,-6.8805,-0.4377,0.7773,-1.4558,-9.837,22.5237,0.911
3916,-6.8983,-0.4109,0.7581,-1.4575,-9.6556,22.408,0.9077
3917,-6.6756,-0.4657,0.8601,-1.4758,-9.8526,22.6361,0.9111
3918,-6.9788,-0.4229,0.8359,-1.5234,-10.007,22.8691,0.9116
3919,-7.0871,-0.4576,0.749,-1.3991,-9.5755,22.6797,0.9386
3920,-6.7933,-0.4548,0.8528,-1.4932,-9.883,22.7415,0.9158
3921,-6.8746,-0.4366,0.7945,-1.4781,-9.7719,22.5862,0.914
3922,-7.0341,-0.4524,0.7329,-1.425,-9.0519,22.5183,0.916
3923,-6.8213,-0.4646,0.8952,-1.5368,-10.1681,23.0103,0.9124
3924,-6.8379,-0.3626,0.8922,-1.6335,-14.0247,23.0292,0.9109
3925,-6.5738,-0.368,0.9586,-1.6614,-14.5106,22.9923,0.9141
3926,-6.8413,-0.443,0.778,-1.4479,-9.8674,22.495,0.9129
3927,-7.0467,-0.4402,0.7129,-1.4059,-9.0038,22.4301,0.913
3928,-6.819,-0.4451,0.8526,-1.5149,-10.121,22.7772,0.913
3929,-7.2054,-0.4518,0.7258,-1.4308,-8.6196,22.7047,0.9151
3930,-6.9059,-0.4167,0.772,-1.4741,-9.8249,22.4937,0.9082
3931,-6.943,-0.4289,0.8102,-1.5066,-9.9072,22.7405,0.9129
3932,-6.9531,-0.4711,0.7549,-1.41,-8.7588,22.5307,0.9132
3933,-6.8944,-0.3948,1.0273,-1.7202,-13.9854,23.7069,0.9171
3934,-6.9622,-0.4466,0.7746,-1.4505,-9.6166,22.6353,0.9144
3935,-6.8133,-0.4503,0.8086,-1.4637,-9.5911,22.5756,0.9123
3936,-6.9362,-0.4291,0.7307,-1.4231,-9.3899,22.3564,0.9104
3937,-6.8176,-0.4512,0.8567,-1.5125,-9.8827,22.7838,0.9145
3938,-6.977,-0.3541,0.8439,-1.6243,-14.5245,23.0158,0.9143
3939,-6.9642,-0.4329,0.7623,-1.441,-9.5263,22.55,0.9135
3940,-6.963,-0.4402,0.7634,-1.4442,-9.6877,22.5783,0.9124
3941,-7.0284,-0.4238,0.8485,-1.5352,-10.1012,22.9971,0.914
3942,-7.0216,-0.4327,0.7532,-1.4481,-9.4857,22.5805,0.9139
3943,-6.9516,-0.447,0.7761,-1.4492,-9.2895,22.6,0.9155
3944,-7.0827,-0.4183,0.8007,-1.5182,-10.015,22.8667,0.9162
3945,-6.8761,-0.4356,0.7862,-1.4581,-9.7884,22.5509,0.9112
3946,-6.737,-0.6782,0.821,-1.4222,-3.0202,22.4818,0.9323
3947,-6.9561,-0.4336,0.7752,-1.4607,-9.7064,22.6015,0.9142
3948,-6.9534,-0.4366,0.7648,-1.4496,-9.6594,22.5601,0.9127
3949,-6.8357,-0.4448,0.7482,-1.4011,-9.4992,22.3369,0.9081
3950,-6.985,-0.4305,0.7642,-1.4513,-9.6152,22.5869,0.9096
3951,-7.1899,-0.4222,0.7306,-1.4543,-9.2243,22.6813,0.916
3952,-6.9481,-0.4222,0.7268,-1.4417,-9.502,22.3671,0.9116
3953,-7.901,-0.4505,0.5346,-1.338,-8.1835,22.8417,0.9136
3954,-6.8477,-0.4663,0.7575,-1.3784,-9.7844,22.4296,0.9311
3955,-6.9598,-0.4374,0.7603,-1.4428,-9.6234,22.5499,0.912
3956,-7.0244,-0.417,0.6853,-1.4108,-9.2357,22.2798,0.9156
3957,-6.804,-0.4511,0.8087,-1.4602,-9.5164,22.5376,0.9137
3958,-6.9471,-0.4361,0.7863,-1.4562,-9.6609,22.6442,0.9138
3959,-6.9431,-0.4416,0.735,-1.4131,-9.5041,22.4126,0.9123
3960,-6.7991,-0.3732,0.8979,-1.6226,-13.8143,23.013,0.9101
3961,-6.9636,-0.4303,0.7438,-1.4452,-9.6565,22.4784,0.9126
3962,-7.0249,-0.425,0.7622,-1.4625,-9.5666,22.609,0.9108
3963,-6.9235,-0.4298,0.7526,-1.4449,-9.5314,22.4537,0.9109
3964,-7.0884,-0.4261,0.7895,-1.5036,-9.6803,22.829,0.9146
3965,-8.4351,-0.619,0.3501,-1.1058,-7.6133,23.1762,0.8952
3966,-6.781,-0.4047,0.8716,-1.5651,-12.5638,22.8663,0.9141
3967,-7.8373,-0.397,0.7195,-1.5758,-14.4722,23.8219,0.8976
3968,-6.7543,-0.3628,0.8774,-1.613,-13.8113,22.8565,0.9084
3969,-6.918,-0.4365,0.7973,-1.4764,-9.8919,22.6589,0.9146
3970,-6.9723,-0.4063,0.7153,-1.4416,-9.4807,22.3077,0.911
3971,-7.0519,-0.4266,0.6828,-1.4,-9.1242,22.302,0.9146
3972,-7.9696,-0.4369,0.6272,-1.4958,-14.2216,23.7102,0.8863
3973,-7.1196,-0.4106,0.7356,-1.4928,-9.5907,22.6313,0.9154
3974,-7.0045,-0.452,0.7352,-1.4303,-9.3846,22.539,0.9178
3975,-6.6074,-0.3919,0.9294,-1.586,-14.8332,22.9515,0.9329
3976,-6.9326,-0.4466,0.6719,-1.3369,-9.3129,22.1353,0.934
3977,-6.8461,-0.379,0.8843,-1.5968,-13.5253,23.0226,0.9138
3978,-6.7824,-0.4333,0.8167,-1.4793,-10.0395,22.5592,0.9142
3979,-7.2266,-0.4206,0.7412,-1.4726,-9.2785,22.7704,0.9207
3980,-6.9445,-0.4354,0.7868,-1.47,-9.7952,22.6421,0.9146
3981,-6.8183,-0.4472,0.7876,-1.4414,-9.3614,22.4548,0.9174
3982,-7.8076,-0.4198,0.6773,-1.5095,-13.2051,23.5734,0.9003
3983,-6.6421,-0.3703,0.956,-1.6672,-14.702,23.09,0.9158
3984,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
3985,-6.9909,-0.4458,0.8034,-1.4801,-9.587,22.7634,0.9174
3986,-6.8938,-0.445,0.7612,-1.4273,-9.6164,22.4709,0.9125
3987,-6.9417,-0.4343,0.7779,-1.4578,-9.6976,22.5956,0.9145
3988,-6.7002,-0.5108,0.8048,-1.3644,-9.9397,22.5119,0.9244
3989,-7.0171,-0.4323,0.7545,-1.4484,-9.4672,22.5778,0.9149
3990,-6.7607,-0.3624,0.9209,-1.6489,-14.008,23.0431,0.9135
3991,-8.3481,-0.5102,0.4709,-1.3071,-11.1663,23.539,0.8947
3992,-6.8248,-0.4389,0.8075,-1.4716,-9.9221,22.5796,0.9092
3993,-6.8182,-0.4373,0.7915,-1.4609,-9.8771,22.5016,0.9126
3994,-6.9324,-0.4265,0.7642,-1.4617,-9.6023,22.506,0.9125
3995,-6.844,-0.4596,0.8562,-1.4977,-9.8935,22.8489,0.9146
3996,-7.0077,-0.4338,0.7527,-1.4371,-9.4304,22.5636,0.9148
3997,-6.7433,-0.421,0.7754,-1.4368,-9.354,22.2428,0.9142
3998,-6.794,-0.4586,0.7683,-1.3921,-9.9314,22.3971,0.926
3999,-7.1692,-0.4559,0.7325,-1.419,-8.805,22.7051,0.9181
4000,-7.187,-0.3857,0.7696,-1.5269,-9.3706,22.7698,0.92
4001,-7.004,-0.4464,0.7566,-1.4352,-9.438,22.6099,0.9104
4002,-6.9525,-0.4209,0.8022,-1.5083,-12.2252,22.8288,0.9094
4003,-7.0961,-0.3882,0.7532,-1.4881,-9.321,22.5596,0.9277
4004,-7.17,-0.4526,0.7474,-1.4601,-9.1599,22.8084,0.9118
4005,-6.9153,-0.4308,0.7238,-1.418,-9.4969,22.3248,0.9162
4006,-6.6588,-0.4274,0.8069,-1.468,-10.0679,22.354,0.9118
4007,-7.8448,-0.479,0.5744,-1.3531,-9.0944,23.0738,0.8946
4008,-7.1131,-0.4614,0.6599,-1.3624,-8.8051,22.3516,0.9138
4009,-6.9876,-0.374,0.7474,-1.5023,-9.6997,22.4094,0.907
4010,-6.7018,-0.4157,0.8281,-1.5022,-10.3555,22.491,0.9122
4011,-6.8408,-0.4549,0.7583,-1.4052,-9.1877,22.3838,0.9128
4012,-6.4796,-0.5057,0.9206,-1.4562,-10.2513,22.7014,0.9375
4013,-6.9304,-0.4088,0.7625,-1.4771,-9.7914,22.4696,0.9108
4014,-6.8729,-0.4226,0.7936,-1.4769,-9.8137,22.5422,0.9113
4015,-6.7843,-0.4764,0.8353,-1.461,-9.8779,22.6994,0.9123
4016,-6.9252,-0.4309,0.7867,-1.4709,-9.7898,22.6039,0.9133
4017,-7.1931,-0.4403,0.7182,-1.4153,-9.084,22.6605,0.9162
4018,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
4019,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
4020,-7.0365,-0.4287,0.7201,-1.4299,-11.0001,22.5389,0.9052
4021,-7.234,-0.3965,0.7221,-1.4535,-8.7835,22.5958,0.9299
4022,-6.5176,-0.3817,1.0268,-1.7037,-14.5218,23.2068,0.9156
4023,-6.7441,-0.4768,0.8875,-1.5068,-9.7638,22.8527,0.9164
4024,-7.7797,-0.484,0.5133,-1.2781,-8.6263,22.6981,0.89
