,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
2329,-6.2117,-0.61,0.7951,-1.566,-2.2709,21.9601,0.9631
2330,-6.3177,-0.6267,0.7631,-1.5297,-2.0025,21.9625,0.9642
2331,-6.2825,-0.6202,0.782,-1.5474,-2.1242,21.9836,0.9603
2332,-6.3575,-0.6152,0.7664,-1.5213,-2.1056,22.0014,0.9611
2333,-6.3149,-0.615,0.7845,-1.5469,-2.1341,22.0241,0.9641
2334,-6.2754,-0.6218,0.7801,-1.5526,-2.1311,21.9965,0.9631
2335,-6.2277,-0.6084,0.7806,-1.5275,-2.1487,21.8489,0.9612
2336,-6.3164,-0.6141,0.7637,-1.5227,-2.087,21.944,0.9632
2337,-6.3455,-0.6257,0.7995,-1.568,-2.1702,22.1455,0.9633
2338,-6.2421,-0.6256,0.7687,-1.5363,-2.0195,21.8813,0.9618
2339,-6.2614,-0.6295,0.7724,-1.5403,-2.139,21.9383,0.9631
2340,-6.2784,-0.6186,0.7674,-1.5251,-2.0765,21.9023,0.9624
2341,-6.2488,-0.6191,0.7816,-1.5573,-2.1893,21.9638,0.9641
2342,-6.3524,-0.6277,0.7782,-1.5583,-1.9931,22.0924,0.9629
2343,-6.4498,-0.619,0.7876,-1.5228,-2.2598,22.1946,0.9689
2344,-6.2198,-0.6075,0.7895,-1.5313,-2.1746,21.8575,0.9626
2345,-6.4518,-0.6239,0.7714,-1.5371,-1.946,22.1627,0.9631
2346,-6.3527,-0.6104,0.7666,-1.5249,-2.0941,21.9965,0.9632
2347,-6.2981,-0.6199,0.7789,-1.5457,-2.1482,22.004,0.9632
2348,-6.3217,-0.6116,0.8081,-1.5338,-2.4091,22.0704,0.967
2349,-6.4891,-0.6221,0.8018,-1.5422,-2.2031,22.288,0.9633
2350,-6.2708,-0.6118,0.7951,-1.5431,-2.3561,21.9948,0.9602
2351,-6.2519,-0.6199,0.7778,-1.5318,-2.1415,21.9049,0.9637
2352,-6.3035,-0.6253,0.7782,-1.54,-2.1027,21.9924,0.9637
2353,-6.2986,-0.6199,0.7817,-1.5384,-2.1835,21.9958,0.9631
2354,-6.4039,-0.6169,0.7818,-1.5433,-2.107,22.1379,0.9625
2355,-6.3481,-0.6161,0.7689,-1.5307,-2.0296,22.0077,0.962
2356,-6.3273,-0.6109,0.7849,-1.5313,-2.1417,22.004,0.9619
2357,-6.2558,-0.6172,0.7898,-1.5581,-2.2823,21.9999,0.9648
2358,-6.2475,-0.6047,0.7825,-1.5197,-2.3115,21.8727,0.9614
2359,-6.2359,-0.6146,0.7949,-1.5214,-2.3596,21.8964,0.9634
2360,-6.2967,-0.6281,0.7776,-1.5471,-2.1521,22.0114,0.9618
2361,-6.4144,-0.6147,0.7792,-1.5315,-2.1863,22.1303,0.9639
2362,-6.3794,-0.6226,0.7806,-1.5436,-2.0515,22.1049,0.9619
2363,-6.2889,-0.6216,0.7956,-1.5694,-2.2304,22.0744,0.9656
2364,-6.3757,-0.6282,0.7815,-1.5535,-1.9925,22.1178,0.9625
2365,-6.3756,-0.6121,0.8127,-1.5464,-2.5042,22.1954,0.9679
2366,-6.2512,-0.6169,0.7861,-1.5595,-2.2042,21.9793,0.9656
2367,-6.1874,-0.6169,0.7683,-1.5325,-2.0695,21.7944,0.9628
2368,-6.3349,-0.6255,0.8102,-1.5797,-2.2274,22.1766,0.962
2369,-6.3076,-0.6195,0.7815,-1.5472,-2.0262,22.0022,0.9632
2370,-6.19,-0.6147,0.7791,-1.5358,-2.1993,21.8331,0.9623
2371,-6.2403,-0.6066,0.7919,-1.5453,-2.2204,21.9187,0.9639
2372,-6.314,-0.6071,0.7818,-1.523,-2.1554,21.9615,0.9614
2373,-6.2975,-0.615,0.8057,-1.5562,-2.1584,22.0475,0.9615
2374,-6.2876,-0.6086,0.7615,-1.522,-2.1232,21.9019,0.9624
2375,-6.3343,-0.6056,0.7547,-1.5131,-2.1274,21.9334,0.9647
2376,-6.2885,-0.6265,0.7912,-1.5605,-2.2117,22.0445,0.9634
2377,-6.4253,-0.5804,0.789,-1.453,-2.5289,21.9778,0.959
2378,-6.3512,-0.6338,0.7947,-1.5776,-2.0383,22.1739,0.963
2379,-6.3813,-0.6291,0.7854,-1.5553,-2.0874,22.1493,0.9617
2380,-6.2112,-0.6059,0.7977,-1.5421,-2.2285,21.8819,0.9614
2381,-6.2548,-0.6146,0.7912,-1.5565,-2.2993,21.9911,0.963
2382,-6.25,-0.6162,0.7791,-1.5412,-2.1452,21.9184,0.9608
2383,-6.2725,-0.619,0.7774,-1.5456,-2.1625,21.9678,0.9632
2384,-6.2096,-0.611,0.7814,-1.5506,-2.1939,21.893,0.9641
2385,-6.2103,-0.6221,0.7795,-1.5487,-2.1958,21.8982,0.961
2386,-6.4025,-0.62,0.8076,-1.5373,-2.4442,22.203,0.9672
2387,-6.2547,-0.6274,0.763,-1.5266,-2.1326,21.8911,0.9638
2388,-6.2806,-0.6112,0.7875,-1.5322,-2.2009,21.9517,0.9614
2389,-6.2062,-0.6219,0.7792,-1.5364,-2.1912,21.8608,0.9631
2390,-6.2395,-0.6172,0.7751,-1.5387,-2.1021,21.896,0.9639
2391,-6.3178,-0.6194,0.7801,-1.5505,-2.0673,22.033,0.9615
2392,-6.3375,-0.6077,0.7825,-1.5265,-2.1889,22.008,0.9635
2393,-6.2787,-0.605,0.8225,-1.5293,-2.4603,22.008,0.9664
2394,-6.4804,-0.6248,0.798,-1.537,-2.2235,22.2824,0.9682
2395,-6.2699,-0.6075,0.8059,-1.555,-2.2857,22.0238,0.9605
2396,-6.3628,-0.6027,0.7597,-1.505,-2.0707,21.947,0.9662
2397,-6.3778,-0.6274,0.7932,-1.5661,-2.1306,22.182,0.9628
2398,-6.2673,-0.6217,0.7764,-1.5409,-2.0947,21.9376,0.9609
2399,-6.3701,-0.6082,0.8,-1.4953,-2.4847,22.0325,0.9558
2400,-6.2949,-0.6168,0.7864,-1.553,-2.1698,22.0259,0.9618
2401,-6.2135,-0.6077,0.7711,-1.5473,-2.1701,21.8758,0.9648
2402,-6.3632,-0.6098,0.767,-1.5161,-2.0577,21.9858,0.9628
2403,-6.2334,-0.6108,0.7808,-1.5403,-2.0821,21.8778,0.9633
2404,-6.3508,-0.6163,0.7865,-1.5376,-2.1663,22.0575,0.9648
2405,-6.3214,-0.6156,0.8063,-1.538,-2.417,22.0817,0.9678
2406,-6.3253,-0.6104,0.7869,-1.5476,-2.2297,22.0483,0.9616
2407,-6.3035,-0.6145,0.7736,-1.5353,-2.0805,21.9633,0.9625
2408,-6.3347,-0.6188,0.762,-1.5261,-2.0134,21.9754,0.9637
2409,-6.2616,-0.6191,0.7663,-1.5381,-2.0711,21.909,0.9627
2410,-6.423,-0.5931,0.8035,-1.4872,-2.5923,22.0999,0.9568
2411,-6.4719,-0.6214,0.7732,-1.5397,-1.9739,22.2026,0.963
2412,-6.2194,-0.6132,0.7807,-1.548,-2.0077,21.8687,0.9635
2413,-6.3492,-0.6329,0.7912,-1.5609,-2.0916,22.1238,0.9626
2414,-6.2773,-0.6169,0.7877,-1.5561,-2.2089,22.0069,0.9631
2415,-6.3863,-0.6112,0.7568,-1.5099,-2.0091,21.9845,0.9637
2416,-6.2609,-0.6153,0.7897,-1.5372,-2.2157,21.9459,0.9609
2417,-6.2343,-0.6161,0.7844,-1.5491,-2.2833,21.9485,0.9625
2418,-6.3126,-0.6236,0.7698,-1.534,-2.1395,21.9867,0.9628
2419,-6.2754,-0.6098,0.7987,-1.5395,-2.2995,21.9799,0.9616
2420,-6.4141,-0.6243,0.7869,-1.5576,-1.9276,22.1751,0.9647
2421,-6.2823,-0.6262,0.7731,-1.542,-2.1322,21.9675,0.9635
2422,-6.4449,-0.6243,0.809,-1.5212,-2.5532,22.249,0.9695
2423,-6.3136,-0.617,0.7964,-1.5421,-2.1747,22.0343,0.9608
2424,-6.4934,-0.6085,0.7913,-1.5192,-2.2552,22.2335,0.9693
2425,-6.2965,-0.6222,0.7777,-1.5454,-2.1162,21.9933,0.962
2426,-6.2471,-0.6217,0.7713,-1.5332,-2.115,21.8963,0.9633
2427,-6.4079,-0.6276,0.772,-1.5351,-2.0717,22.1171,0.9633
2428,-6.2882,-0.6149,0.778,-1.5363,-2.0851,21.9413,0.9633
2429,-6.2342,-0.6175,0.7798,-1.553,-2.2046,21.9423,0.9636
2430,-6.2948,-0.6226,0.777,-1.5421,-2.1156,21.9849,0.9629
2431,-6.3943,-0.6079,0.7666,-1.4981,-2.208,21.9988,0.9641
2432,-6.2009,-0.613,0.7882,-1.5505,-2.1091,21.8773,0.962
2433,-6.3091,-0.6232,0.7851,-1.55,-2.2338,22.0478,0.9618
2434,-6.2836,-0.6159,0.7825,-1.5393,-2.0135,21.9425,0.9638
2435,-6.3377,-0.5961,0.7946,-1.4708,-2.4625,21.905,0.9593
2436,-6.2739,-0.6199,0.7741,-1.5416,-2.1085,21.9494,0.9633
2437,-6.2893,-0.6131,0.7954,-1.5461,-2.2419,22.0161,0.9628
2438,-6.3065,-0.632,0.7817,-1.5495,-2.1898,22.0392,0.9624
2439,-6.3485,-0.6115,0.7685,-1.5291,-2.1171,22.0086,0.9634
2440,-6.2064,-0.6085,0.7819,-1.5192,-2.2314,21.8167,0.9635
2441,-6.4043,-0.6167,0.7818,-1.5289,-2.2441,22.1222,0.9639
2442,-6.2707,-0.6175,0.7784,-1.5427,-2.1453,21.9548,0.9622
2443,-6.2843,-0.6093,0.7785,-1.5193,-2.1772,21.9131,0.9623
2444,-6.3276,-0.6217,0.7745,-1.5389,-2.0709,22.0171,0.9636
2445,-6.2657,-0.6113,0.787,-1.5324,-2.2215,21.9319,0.9616
2446,-6.4094,-0.5942,0.7844,-1.4695,-2.4588,21.9939,0.9554
2447,-6.2124,-0.6249,0.77,-1.5377,-2.118,21.8629,0.9627
2448,-10.512,-0.579,-0.748,-0.4639,5.7537,20.6704,0.9933
2449,-6.3137,-0.6023,0.7697,-1.501,-2.2459,21.8968,0.9618
2450,-6.3567,-0.6279,0.784,-1.5563,-1.9989,22.1044,0.9621
2451,-6.3542,-0.6115,0.7965,-1.5311,-2.3113,22.0819,0.9661
2452,-6.2404,-0.6139,0.7698,-1.5248,-2.105,21.8526,0.9619
2453,-6.2431,-0.6111,0.7787,-1.5473,-2.1263,21.9181,0.9647
2454,-6.4006,-0.6092,0.8112,-1.5279,-2.4447,22.1717,0.9673
2455,-6.2342,-0.6245,0.7752,-1.5471,-2.1359,21.9206,0.9636
2456,-6.2541,-0.6086,0.7933,-1.5405,-2.2662,21.9444,0.9613
2457,-6.3193,-0.6284,0.7805,-1.5615,-2.0895,22.068,0.963
2458,-6.3733,-0.623,0.8044,-1.5537,-2.1549,22.1508,0.9619
2459,-6.2208,-0.6061,0.7927,-1.5382,-2.2512,21.8937,0.9612
2460,-6.3558,-0.6131,0.7614,-1.5169,-1.97,21.9595,0.964
2461,-6.4619,-0.5962,0.789,-1.4723,-2.3607,22.0642,0.9586
2462,-6.2242,-0.6178,0.7893,-1.5327,-2.165,21.874,0.9627
2463,-6.3136,-0.6057,0.7784,-1.5176,-2.2528,21.9562,0.9631
2464,-6.3148,-0.6251,0.782,-1.5526,-2.1176,22.046,0.9626
2465,-6.2587,-0.6221,0.783,-1.5638,-2.1332,21.9974,0.9633
2466,-6.3478,-0.6143,0.7852,-1.5304,-2.2285,22.0446,0.9613
2467,-6.3123,-0.6221,0.7733,-1.5434,-2.0505,22.004,0.9632
2468,-6.5045,-0.5922,0.7905,-1.4483,-2.4813,22.0773,0.9597
2469,-6.33,-0.6232,0.7938,-1.5579,-2.1291,22.0851,0.9639
2470,-6.295,-0.6201,0.7838,-1.5517,-2.226,22.0318,0.9641
2471,-6.2467,-0.6185,0.7669,-1.538,-2.1061,21.8943,0.9636
2472,-6.55,-0.6108,0.8025,-1.4886,-2.4643,22.2711,0.9557
2473,-6.3286,-0.6105,0.7478,-1.5094,-1.9799,21.8955,0.9639
2474,-6.279,-0.6088,0.766,-1.5278,-2.069,21.8954,0.962
2475,-6.2997,-0.6135,0.7615,-1.5212,-2.0923,21.9169,0.9627
2476,-6.2036,-0.6159,0.7871,-1.5518,-2.2347,21.8959,0.9618
2477,-6.3024,-0.6143,0.7821,-1.5435,-2.1654,22.0018,0.9624
2478,-6.3026,-0.6132,0.774,-1.5313,-2.1318,21.9605,0.9623
2479,-6.2316,-0.6164,0.7708,-1.5343,-2.1024,21.8606,0.9643
2480,-6.3553,-0.608,0.8186,-1.5338,-2.4096,22.1211,0.9697
2481,-6.4596,-0.6162,0.7579,-1.5176,-2.0284,22.1159,0.9641
2482,-6.2956,-0.6099,0.7732,-1.5245,-2.1242,21.9281,0.9628
2483,-6.3977,-0.623,0.814,-1.5593,-2.4913,22.2725,0.9699
2484,-6.2443,-0.6199,0.7776,-1.5447,-2.1818,21.9292,0.9629
2485,-6.337,-0.6073,0.775,-1.527,-2.1589,21.9964,0.9624
2486,-6.3227,-0.612,0.7649,-1.5235,-2.1173,21.955,0.9639
2487,-6.2517,-0.6046,0.7692,-1.512,-2.1694,21.8401,0.9626
2488,-6.21,-0.6193,0.8008,-1.5318,-2.2371,21.8751,0.9634
2489,-6.3632,-0.6281,0.7849,-1.558,-2.1131,22.135,0.9643
2490,-6.4374,-0.6248,0.815,-1.5432,-2.4308,22.2778,0.968
2491,-6.4182,-0.6118,0.798,-1.5286,-2.4455,22.1862,0.9685
2492,-6.4296,-0.6237,0.7667,-1.5274,-1.8904,22.0995,0.9639
2493,-6.3523,-0.6087,0.8271,-1.5418,-2.4897,22.1519,0.9681
2494,-6.3486,-0.6077,0.7846,-1.529,-2.0389,22.0057,0.9649
2495,-6.3654,-0.6256,0.7723,-1.5454,-1.9541,22.0693,0.9634
2496,-6.2649,-0.6061,0.7865,-1.5184,-2.1866,21.8849,0.9632
2497,-6.2393,-0.6077,0.79,-1.5317,-2.2638,21.9069,0.9621
2498,-6.2791,-0.6152,0.7856,-1.5321,-2.2359,21.952,0.9617
2499,-6.2451,-0.6092,0.7956,-1.5366,-2.2675,21.9262,0.9619
2500,-6.218,-0.6127,0.7819,-1.5265,-2.165,21.8398,0.9612
2501,-6.3175,-0.6133,0.7803,-1.5299,-2.1199,21.9827,0.9624
2502,-6.2538,-0.6104,0.7708,-1.5297,-2.0439,21.8673,0.9614
2503,-6.4491,-0.6233,0.784,-1.5489,-2.0625,22.2119,0.9666
2504,-6.3313,-0.6222,0.7891,-1.5515,-2.1461,22.0709,0.9611
2505,-6.2452,-0.6094,0.7923,-1.5383,-2.2606,21.9344,0.9616
2506,-6.2626,-0.6195,0.762,-1.5243,-2.011,21.8615,0.9628
2507,-6.2781,-0.6216,0.7677,-1.5348,-2.0479,21.928,0.9639
2508,-6.2276,-0.6125,0.7855,-1.5537,-2.1362,21.9189,0.9624
2509,-6.4146,-0.6189,0.7732,-1.5307,-1.9201,22.0891,0.9617
2510,-6.2711,-0.6216,0.7595,-1.5265,-2.1403,21.9031,0.9655
2511,-6.2211,-0.6152,0.7976,-1.5625,-2.211,21.9515,0.9638
2512,-6.2425,-0.6225,0.7634,-1.5273,-2.1061,21.8687,0.9634
2513,-6.2915,-0.6168,0.7766,-1.5447,-2.1529,21.987,0.9623
2514,-6.3363,-0.6086,0.7606,-1.5112,-2.1406,21.9397,0.9635
2515,-6.3008,-0.6138,0.7574,-1.5139,-1.9389,21.8738,0.9594
2516,-6.3514,-0.6139,0.7688,-1.5257,-2.0734,22.0063,0.9626
2517,-6.168,-0.611,0.7779,-1.5493,-2.1132,21.8125,0.9621
2518,-6.2751,-0.6199,0.7806,-1.5424,-2.1766,21.9684,0.9628
2519,-6.2729,-0.6147,0.755,-1.5279,-1.9202,21.8672,0.9632
2520,-6.3238,-0.6184,0.7598,-1.5184,-1.9685,21.9229,0.9632
2521,-6.4672,-0.5965,0.8115,-1.4886,-2.5699,22.1659,0.9554
2522,-6.3315,-0.6323,0.7795,-1.554,-1.9983,22.0625,0.9635
2523,-6.2262,-0.6214,0.771,-1.5422,-2.1779,21.8919,0.9633
2524,-6.2228,-0.6151,0.7824,-1.538,-2.1819,21.8856,0.9626
2525,-6.2948,-0.6226,0.7823,-1.5453,-2.1789,22.0045,0.9615
2526,-6.2304,-0.6105,0.785,-1.5506,-2.2342,21.9344,0.9625
2527,-6.3551,-0.6299,0.7845,-1.5559,-2.0739,22.1143,0.962
2528,-6.3715,-0.61,0.7523,-1.517,-1.9795,21.9796,0.9645
2529,-6.2772,-0.6056,0.7832,-1.5362,-2.0619,21.9248,0.9652
2530,-6.3505,-0.6029,0.8056,-1.4897,-2.5696,22.0046,0.9564
2531,-6.278,-0.6219,0.7844,-1.548,-2.1722,21.9876,0.9617
2532,-6.323,-0.6194,0.7741,-1.5301,-2.2171,22.0064,0.9623
2533,-6.2963,-0.6123,0.7682,-1.5306,-2.0092,21.9223,0.9606
2534,-6.3863,-0.6084,0.7671,-1.5187,-2.0998,22.0278,0.9639
2535,-6.2401,-0.6135,0.7859,-1.5483,-2.1416,21.9261,0.9629
2536,-6.2929,-0.5802,0.8006,-1.4677,-2.5001,21.8372,0.9602
2537,-6.3545,-0.6132,0.7846,-1.5471,-2.0951,22.0766,0.9656
2538,-6.2544,-0.6229,0.7707,-1.5427,-2.1266,21.9302,0.963
2539,-6.2421,-0.6131,0.7731,-1.5437,-2.1076,21.908,0.9632
2540,-6.2611,-0.6222,0.7772,-1.5433,-2.127,21.9485,0.9623
2541,-6.256,-0.6163,0.7677,-1.5382,-2.0695,21.9024,0.9633
2542,-6.3203,-0.6217,0.7957,-1.5513,-2.1734,22.0702,0.9627
2543,-6.2607,-0.61,0.7629,-1.5203,-2.0666,21.8493,0.9625
2544,-6.4807,-0.592,0.7821,-1.4544,-2.5621,22.0635,0.9594
2545,-6.7406,-0.5683,0.8098,-1.3816,-3.2692,22.3431,0.9289
2546,-6.2768,-0.6073,0.7957,-1.4748,-2.5306,21.8559,0.9562
2547,-6.3196,-0.6191,0.7735,-1.5359,-2.1021,21.992,0.9637
2548,-6.2755,-0.6186,0.7712,-1.5456,-1.99,21.9388,0.9635
2549,-6.2668,-0.6124,0.7778,-1.5314,-2.0638,21.9013,0.9658
2550,-6.4318,-0.6063,0.7664,-1.513,-2.0148,22.0636,0.9643
2551,-6.2324,-0.6225,0.7805,-1.5492,-2.1356,21.9161,0.9609
2552,-6.2037,-0.6059,0.7832,-1.5242,-2.1498,21.8094,0.9596
2553,-6.3173,-0.6097,0.7784,-1.515,-2.0969,21.9382,0.9648
2554,-6.3362,-0.6292,0.7775,-1.539,-2.1053,22.0351,0.9642
2555,-6.2499,-0.6202,0.7775,-1.5497,-2.2028,21.9493,0.9615
2556,-6.1959,-0.6065,0.7885,-1.5319,-2.1872,21.8264,0.9606
2557,-6.2905,-0.6091,0.7714,-1.5318,-2.0337,21.9224,0.9634
2558,-6.4282,-0.6052,0.7759,-1.5084,-2.1137,22.0644,0.9636
2559,-6.3653,-0.6056,0.8141,-1.5258,-2.4546,22.1174,0.967
2560,-6.2313,-0.6105,0.7544,-1.5253,-1.9355,21.7993,0.9625
2561,-6.2847,-0.6197,0.7894,-1.5345,-2.185,21.9681,0.9621
2562,-6.5533,-0.6159,0.7966,-1.5282,-2.2508,22.3481,0.9697
2563,-6.238,-0.6136,0.7876,-1.5509,-2.2524,21.9475,0.9628
2564,-6.4926,-0.6053,0.7491,-1.4973,-1.988,22.0879,0.9657
2565,-6.313,-0.6216,0.7775,-1.5424,-2.1073,22.0102,0.9622
2566,-6.4687,-0.6039,0.8105,-1.5386,-2.3985,22.2723,0.9714
2567,-6.3751,-0.6225,0.7694,-1.5306,-2.0416,22.0496,0.9631
2568,-6.3181,-0.6106,0.77,-1.5281,-2.0349,21.9538,0.966
2569,-6.2297,-0.6176,0.7842,-1.5473,-2.1497,21.9134,0.9609
2570,-6.5118,-0.5965,0.8039,-1.5146,-2.4271,22.2707,0.9689
2571,-6.2977,-0.6067,0.7877,-1.5308,-2.1141,21.9579,0.9626
2572,-6.3293,-0.6249,0.7863,-1.556,-2.1121,22.0789,0.9621
2573,-6.2816,-0.5946,0.8161,-1.4989,-2.651,21.9445,0.9599
2574,-6.2537,-0.6147,0.7748,-1.5282,-2.1709,21.8863,0.9631
2575,-6.2209,-0.6264,0.7757,-1.555,-2.1601,21.9181,0.9624
2576,-6.3848,-0.6388,0.7939,-1.5805,-2.1521,22.2456,0.9637
2577,-6.2609,-0.6172,0.79,-1.5597,-2.1617,21.9941,0.9617
2578,-6.2691,-0.6236,0.7812,-1.5524,-2.2064,21.9876,0.9636
2579,-6.4241,-0.6242,0.7773,-1.5408,-2.0356,22.1452,0.9645
2580,-6.3127,-0.626,0.7872,-1.5594,-2.1877,22.0739,0.9609
2581,-6.3224,-0.6014,0.807,-1.4883,-2.5473,21.9574,0.959
2582,-6.2882,-0.6264,0.7737,-1.5382,-2.2306,21.9812,0.9638
2583,-6.3308,-0.625,0.7742,-1.5334,-2.119,22.0091,0.963
2584,-6.2817,-0.6094,0.7877,-1.5292,-2.2178,21.9455,0.9625
2585,-6.2921,-0.6127,0.7938,-1.5407,-2.2509,22.0004,0.9621
2586,-6.2457,-0.6169,0.7825,-1.5429,-2.1848,21.9253,0.9628
2587,-6.3614,-0.6037,0.8076,-1.4906,-2.5687,22.0262,0.9555
2588,-6.2807,-0.593,0.813,-1.487,-2.5373,21.8876,0.96
2589,-6.3863,-0.6118,0.78,-1.5404,-2.1215,22.0998,0.9671
2590,-6.2822,-0.6155,0.789,-1.5336,-2.2165,21.9665,0.9606
2591,-6.3326,-0.605,0.7675,-1.5062,-2.2272,21.9353,0.9643
2592,-6.2713,-0.6084,0.7946,-1.5436,-2.273,21.9774,0.962
2593,-6.3003,-0.6262,0.7699,-1.535,-2.0374,21.9631,0.9638
2594,-6.2667,-0.6186,0.7806,-1.5393,-2.1425,21.9422,0.9632
2595,-6.3307,-0.6402,0.7894,-1.5594,-2.1983,22.1091,0.9636
2596,-6.3035,-0.6184,0.777,-1.54,-2.1178,21.9883,0.9631
2597,-6.2153,-0.6155,0.7701,-1.5377,-2.1286,21.8583,0.9623
2598,-6.4112,-0.6131,0.7931,-1.5386,-2.1009,22.1491,0.9612
2599,-6.2939,-0.6106,0.793,-1.5393,-2.2416,21.9995,0.9618
2600,-6.3174,-0.625,0.7787,-1.5453,-2.1025,22.0228,0.9648
2601,-6.2653,-0.6128,0.7704,-1.5316,-2.0714,21.8955,0.9608
2602,-6.2392,-0.6161,0.7849,-1.5538,-2.1616,21.9448,0.9622
2603,-6.3755,-0.6114,0.7791,-1.5068,-2.1416,22.0042,0.9641
2604,-6.3579,-0.624,0.7782,-1.5454,-2.0903,22.0775,0.9615
2605,-6.1985,-0.6154,0.7802,-1.5526,-2.231,21.8918,0.9637
2606,-6.2091,-0.6126,0.7929,-1.5552,-2.1037,21.8987,0.9666
2607,-6.2583,-0.6143,0.7799,-1.5472,-2.1285,21.9384,0.9605
2608,-6.3232,-0.6095,0.7667,-1.522,-2.0437,21.9386,0.9629
2609,-6.3028,-0.6067,0.7876,-1.5285,-2.2223,21.9706,0.9609
2610,-6.4232,-0.6084,0.8032,-1.4837,-2.5595,22.0898,0.9587
2611,-6.2839,-0.6191,0.7821,-1.5463,-2.1246,21.98,0.9628
2612,-6.2849,-0.6262,0.7829,-1.5465,-2.2217,22.0023,0.963
2613,-6.2534,-0.614,0.7741,-1.5221,-2.0845,21.86,0.9605
2614,-6.3655,-0.6143,0.8105,-1.5449,-2.4242,22.1623,0.9661
2615,-6.304,-0.6169,0.7949,-1.5565,-2.1041,22.0391,0.9648
2616,-6.2681,-0.6175,0.7715,-1.5413,-2.0886,21.9357,0.9633
2617,-6.2094,-0.6259,0.7738,-1.5478,-2.2046,21.8936,0.9629
2618,-6.4155,-0.6094,0.765,-1.5187,-1.951,22.0476,0.9626
2619,-6.2389,-0.619,0.7887,-1.5465,-2.1048,21.916,0.9635
2620,-6.2477,-0.6206,0.7827,-1.5541,-2.1896,21.963,0.9624
2621,-6.2814,-0.6061,0.7867,-1.5202,-2.2352,21.9186,0.9624
2622,-6.3632,-0.6168,0.7918,-1.536,-2.0971,22.0609,0.9634
2623,-6.4992,-0.6303,0.7708,-1.5355,-1.9234,22.2281,0.9641
2624,-6.2668,-0.615,0.7698,-1.5259,-2.1035,21.8878,0.9642
2625,-6.3613,-0.6459,0.7894,-1.5658,-2.1352,22.1669,0.9604
2626,-6.4353,-0.6246,0.7801,-1.547,-1.993,22.182,0.9629
2627,-6.4308,-0.6118,0.7875,-1.5511,-2.1716,22.2041,0.9648
2628,-6.2955,-0.6248,0.7888,-1.559,-2.241,22.05,0.9626
2629,-6.2402,-0.6169,0.7781,-1.541,-2.0654,21.8943,0.9618
2630,-6.265,-0.6109,0.7958,-1.5431,-2.0245,21.9348,0.9605
2631,-6.26,-0.6137,0.7938,-1.5616,-2.1482,21.9917,0.9637
2632,-6.3083,-0.6288,0.7824,-1.5514,-1.9236,22.0097,0.962
2633,-6.3498,-0.6025,0.7993,-1.5194,-2.2636,22.0354,0.9677
2634,-6.3167,-0.6184,0.7822,-1.5464,-2.1315,22.03,0.9626
2635,-6.3177,-0.6239,0.7865,-1.5485,-2.2109,22.0578,0.961
2636,-6.3617,-0.6237,0.7782,-1.5506,-2.0961,22.1015,0.9642
2637,-6.3952,-0.607,0.7879,-1.529,-2.1191,22.0835,0.9627
2638,-6.2637,-0.6042,0.7683,-1.5136,-2.0633,21.8334,0.9639
2639,-6.4807,-0.6019,0.8131,-1.4916,-2.456,22.1766,0.9617
2640,-6.2586,-0.6034,0.7946,-1.5361,-2.2459,21.9354,0.9624
2641,-6.3377,-0.6177,0.7736,-1.5384,-2.1162,22.0255,0.9636
2642,-6.4131,-0.624,0.7765,-1.5305,-2.047,22.1114,0.9641
2643,-6.309,-0.617,0.7878,-1.5408,-2.1143,22.0098,0.9623
2644,-6.2983,-0.6212,0.7671,-1.5297,-2.1247,21.9488,0.9638
2645,-6.3541,-0.6266,0.7824,-1.5624,-2.1684,22.1383,0.9638
2646,-6.2789,-0.6169,0.7762,-1.5416,-2.0611,21.9476,0.9627
2647,-6.2951,-0.6205,0.7768,-1.5406,-2.1316,21.9803,0.9613
2648,-6.4321,-0.6093,0.7575,-1.5122,-2.0502,22.0586,0.9651
2649,-6.3511,-0.6141,0.7764,-1.5474,-2.0809,22.0604,0.9629
2650,-6.3702,-0.6304,0.7856,-1.5589,-2.1023,22.1514,0.9638
2651,-6.4387,-0.6121,0.781,-1.5385,-2.1105,22.1722,0.9643
2652,-6.265,-0.6031,0.7887,-1.5295,-2.2268,21.9133,0.9638
2653,-6.256,-0.6092,0.7694,-1.5319,-2.0952,21.8804,0.9642
2654,-6.2928,-0.6162,0.7814,-1.5549,-2.1194,22.0107,0.962
2655,-6.1409,-0.6073,0.7919,-1.5412,-2.166,21.7722,0.9627
2656,-6.4386,-0.6289,0.7943,-1.5655,-1.9986,22.2553,0.9624
2657,-6.2968,-0.6108,0.7892,-1.5296,-2.2027,21.9697,0.9624
2658,-6.2794,-0.6049,0.7777,-1.5148,-2.2208,21.8983,0.963
2659,-6.3027,-0.6015,0.7837,-1.5128,-2.2652,21.9337,0.962
2660,-6.2306,-0.613,0.7838,-1.5423,-2.1487,21.8966,0.9607
2661,-6.2817,-0.6147,0.7795,-1.5308,-2.1432,21.9369,0.9627
2662,-6.1763,-0.6098,0.7739,-1.5151,-2.1546,21.7511,0.96
2663,-6.3225,-0.6003,0.8036,-1.5133,-2.3619,22.0049,0.9678
2664,-6.239,-0.5993,0.7641,-1.5034,-2.0962,21.7702,0.96
2665,-6.2893,-0.6189,0.7872,-1.5541,-2.2039,22.0219,0.9633
